@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute zero numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@attribute useless65 numeric
@attribute useless66 numeric
@attribute useless67 numeric
@attribute useless68 numeric
@attribute useless69 numeric
@attribute useless70 numeric
@attribute useless71 numeric
@attribute useless72 numeric
@attribute useless73 numeric
@attribute useless74 numeric
@attribute useless75 numeric
@attribute useless76 numeric
@attribute useless77 numeric
@attribute useless78 numeric
@attribute useless79 numeric
@attribute useless80 numeric
@data
0.5295,'yes',0,0.622937642037868,0.705064924899489,0.629168319515884,0.392750933067873,0.164256486576051,0.8490468300879,0.808467399096116,0.290554171428084,0.819801395060495,0.327064501587301,0.417378564365208,0.97232876950875,0.676362929865718,0.610836089588702,0.425230297958478,0.339899444486946,0.654795344918966,0.151031603105366,0.572179191978648,0.629874954465777,0.580937772057950,0.213845479069278,0.821922437287867,0.433513777563348,0.972778116352856,0.754715221002698,0.721462132176384,0.287791390903294,0.527154564624652,0.668100428767502,0.110753129469231,0.129281678935513,0.0563831992913038,0.900986027903855,0.126038772054017,0.93444675207138,0.38419689796865,0.941015630261973,0.992382020922378,0.386806352529675,0.0249143387190998,0.182373261777684,0.357891134452075,0.178079081932083,0.578290578909218,0.450833732029423,0.297888290602714,0.783767722314224,0.335550052812323,0.539872573222965,0.0405490770936012,0.942213361850008,0.573732239427045,0.837106476305053,0.85755619336851,0.376387190073729,0.0773864919319749,0.678911028662696,0.586845653830096,0.693833733908832,0.78453257586807,0.819404968293384,0.466927227796987,0.67092689475976,0.8120935827028,0.454226403031498,0.492541082669050,0.557184802833945,0.340791319962591,0.45174993458204,0.631440380588174,0.702860019402578,0.366876104148105,0.886264430824667,0.118169498397037,0.0199712484609336,0.994305063970387,0.39400686067529,0.606767232529819,0.100773030193523
1.9685,'yes',0,0.642588473390788,0.711226785555482,0.171512763714418,0.888494269689545,0.624696772079915,0.95038998266682,0.549484811723232,0.997905891388655,0.282548615010455,0.419651145115495,0.184359028469771,0.318140014773235,0.86230919812806,0.261889815097675,0.56087164231576,0.70534392958507,0.737059799954295,0.235809554811567,0.562765429029241,0.825939341215417,0.521155864698812,0.785325757227838,0.508532594423741,0.315261939074844,0.282889283262193,0.267716621048748,0.484814083669335,0.906968667404726,0.847207156475633,0.804054880514741,0.471861092606559,0.297222036402673,0.864887618925422,0.983712343731895,0.370543592376634,0.171700551640242,0.450674193911254,0.696748133050278,0.46002692123875,0.219287334708497,0.0267611937597394,0.380332375643775,0.653822495602071,0.47168336994946,0.0758981937542558,0.60766010871157,0.256246569100767,0.510769348358735,0.610785843571648,0.00202920963056386,0.380287752952427,0.507461266126484,0.425935392268002,0.517334344098344,0.748209113720804,0.703201866708696,0.0748854831326753,0.43965789093636,0.560401059454307,0.379518373869359,0.920102394418791,0.677274897927418,0.288056853692979,0.263912785565481,0.119229646166787,0.941081390250474,0.383017778862268,0.0386455082334578,0.95169382286258,0.144259031396359,0.254279439104721,0.156728987116367,0.963382279500365,0.767815042519942,0.113617869326845,0.357625549659133,0.479487673845142,0.482082324568182,0.00447133835405111,0.320920390309766
0.714,'no',0,0.0950567238032818,0.494810974225402,0.078750625718385,0.238442243076861,0.68292490253225,0.0424816119484603,0.549768013646826,0.844084789045155,0.99705411074683,0.87169278645888,0.462796870153397,0.558240690268576,0.404952297452837,0.628828906454146,0.698778449324891,0.0902024060487747,0.189463380025700,0.61287451768294,0.00767237646505237,0.714558152249083,0.76626859465614,0.97314684675075,0.681946659926325,0.598774785641581,0.844004112528637,0.863757743034512,0.372389195952564,0.865104329539463,0.579167536925524,0.743431884096935,0.115609683562070,0.47557504917495,0.0522947597783059,0.257590190274641,0.686650797724724,0.252427400788292,0.695654413895682,0.513193086721003,0.0684941064100713,0.696885086596012,0.445301077561453,0.610839096596465,0.580471950117499,0.337328769965097,0.876835111528635,0.955946033354849,0.97620284347795,0.481370203197002,0.270188474329188,0.00325619848445058,0.735973487840965,0.731305580120534,0.999785211402923,0.271335600642487,0.98286541015841,0.529783300124109,0.581243127817288,0.509762674104422,0.564581870334223,0.310698636109009,0.6770657338202,0.999543167417869,0.127968062181026,0.0585324128624052,0.750176446745172,0.829528243048117,0.606764887692407,0.812452856451273,0.292930820491165,0.390805394155905,0.142174744978547,0.808999223867431,0.972240697592497,0.0501335556618869,0.888649473199621,0.615674301050603,0.938291354337707,0.73295493144542,0.520877741742879,0.70868347841315
3.35,'yes',0,0.66301694046706,0.417954563861713,0.14857969712466,0.252971389563754,0.160321706207469,0.98563009663485,0.649970392230898,0.78857575613074,0.242504289839417,0.797636820236221,0.0543801779858768,0.334122395142913,0.157089623389766,0.124599604634568,0.767058303346857,0.395313267130405,0.484272067202255,0.145504249026999,0.191464224364609,0.297111466759816,0.703272797865793,0.183925716672093,0.217422288144007,0.358311316696927,0.977084962651134,0.828348694602028,0.800096168648452,0.55359016591683,0.451619341038167,0.383377764839679,0.734226224245504,0.623932339483872,0.39864375628531,0.327903908677399,0.588116992730647,0.321616666857153,0.128181494539604,0.880888929124922,0.224840946262702,0.14584916876629,0.841196429915726,0.78328360314481,0.305500446120277,0.972124006133527,0.123279756866395,0.403950609499589,0.60031555313617,0.993967877235264,0.314795427490026,0.405966858379543,0.0180515015963465,0.4465170444455,0.10249980003573,0.429213791619986,0.244243290508166,0.895660005509853,0.114234638400376,0.353163678664714,0.386233281111345,0.00971951754763722,0.762920740759,0.885359427658841,0.05564602650702,0.0135892755351961,0.293027205625549,0.00218647089786828,0.655782468849793,0.238770011346787,0.554360830457881,0.425064647337422,0.366359652485698,0.460556351812556,0.571931400103495,0.76007846207358,0.584267080761492,0.500453336862847,0.575092652346939,0.744374492671341,0.36327970190905,0.81436376646161
3.082,'yes',0,0.921797879040241,0.601619628723711,0.960058473516256,0.65154849877581,0.0265571603085846,0.236855729017407,0.434512848732993,0.056411805562675,0.650423683458939,0.963700223946944,0.147337763803080,0.661204671720043,0.898120911093429,0.355153880780563,0.79047731612809,0.71801730338484,0.13013551896438,0.903372407425195,0.167772829066962,0.849376576952636,0.412738606566563,0.61487581091933,0.691741231130436,0.699171044398099,0.228593430947512,0.714399839984253,0.170006223488599,0.251490589464083,0.0811872056219727,0.17899594665505,0.907881817780435,0.739347346592695,0.706201962428167,0.855526863597333,0.0700407607946545,0.500464664306492,0.789628171594813,0.0203452254645526,0.551152732688934,0.690711060538888,0.223062694771215,0.157565467059612,0.38420824916102,0.909578231163323,0.696240340359509,0.512441744795069,0.39151802402921,0.0830011875368655,0.336003969190642,0.88732412434183,0.879270128905773,0.66885584173724,0.113208315102383,0.849250050494447,0.230360924266279,0.539407408796251,0.278801987878978,0.244393432280049,0.0474880107212812,0.266086414922029,0.312895736191422,0.433390413178131,0.459497820585966,0.90526462183334,0.834592801751569,0.790470791980624,0.87620653421618,0.865207260474563,0.733025909867138,0.754871636163443,0.654999165795743,0.123853557277471,0.907430119579658,0.546982746338472,0.916160905733705,0.486408787313849,0.909510162193328,0.174748325487599,0.104909742716700,0.758937677834183
3.969,'yes',0,0.406825111946091,0.185790862888098,0.591449900530279,0.00495950109325349,0.997433952055871,0.0847004794050008,0.222909258911386,0.506875372957438,0.00693557411432266,0.152288756100461,0.73249082104303,0.576715131988749,0.287760516861454,0.46898398315534,0.92421569279395,0.889688256662339,0.180809179320931,0.33419623831287,0.781093604397029,0.650350399082527,0.832040113164112,0.0169314895756543,0.0151199440006167,0.624219229212031,0.00548943364992738,0.799246138194576,0.592253415379673,0.167462791549042,0.556046220939606,0.903299809899181,0.0561276955995709,0.777695598080754,0.871898416196927,0.65559924673289,0.495950946118683,0.631558009888977,0.819398804334924,0.133290476398543,0.979378640418872,0.907002087682486,0.489321175962687,0.594720757100731,0.652322774752975,0.405568116810173,0.50501385750249,0.197915576398373,0.476450364803895,0.784130570478737,0.0142565115820616,0.0126514961011708,0.830753831658512,0.211664177244529,0.0887244248297065,0.271311639342457,0.890451468061656,0.938363403314725,0.372924488736317,0.272630687337369,0.676648503402248,0.878210414201021,0.247314838925377,0.493825184646994,0.53140025306493,0.12245725071989,0.284956246614456,0.300818759948015,0.0494394882116467,0.176516749197617,0.0448231180198491,0.0222774141002446,0.998464551754296,0.0595599652733654,0.104903753381222,0.980122711742297,0.0191931810695678,0.172544579254463,0.973591560963541,0.210362776182592,0.246878262609243,0.742648737272248
0.624,'yes',0,0.402014515595511,0.318636731477454,0.482682718429714,0.802995590958744,0.996870589675382,0.469494848744944,0.431369572877884,0.183746766764671,0.0359649469610304,0.217179570812732,0.934933328302577,0.697897620499134,0.9702868105378,0.83504447620362,0.923560383496806,0.908063860842958,0.885658361483365,0.55422517308034,0.445681528421119,0.68186772079207,0.99332528328523,0.399461242137477,0.66332099842839,0.293360156705603,0.725507738534361,0.845881817862391,0.183842472033575,0.708433095598593,0.157072013942525,0.89093747525476,0.280511046294123,0.0217503707390279,0.385804585414007,0.083164834883064,0.66976793599315,0.387541061267257,0.834137543104589,0.285783813567832,0.512879502493888,0.218859538901597,0.120201699668542,0.757777116959915,0.09728450817056,0.750289848307148,0.807316860184073,0.710463200230151,0.973136503715068,0.88427391811274,0.503873322857544,0.0332900581415743,0.653774416306987,0.500957219395787,0.402635078877211,0.591090445173904,0.169173227623105,0.853981109336019,0.596772416494787,0.685237672412768,0.389185842359439,0.928713943809271,0.903145376825705,0.924872092437,0.814838640391827,0.299167156452313,0.0337737209629267,0.554509047884494,0.595825229072943,0.476392811862752,0.201469728257507,0.165615044999868,0.494351854547858,0.253837319323793,0.507446784293279,0.149052848573774,0.159228571457788,0.742280413163826,0.561352259013802,0.054190490860492,0.0477754597086459,0.192483303602785
1.37,'yes',0,0.313497261609882,0.728857079287991,0.383898111991584,0.323644991498441,0.44066415540874,0.380018472205848,0.409585806075484,0.232092413818464,0.270661394344643,0.313692966010422,0.389877276029438,0.63261667243205,0.760980605147779,0.339524323586375,0.494807922281325,0.92875483748503,0.842182997381315,0.951152116293088,0.762508562766016,0.629996374482289,0.120670351898298,0.200126245617867,0.0225191570352763,0.963191997259855,0.0597700548823923,0.0294556696899235,0.723056358518079,0.591719419695437,0.622239565709606,0.524490953190252,0.129553854465485,0.590777644654736,0.88050898280926,0.678664192324504,0.420849239919335,0.796832181047648,0.771439817734063,0.861414053477347,0.0412959596142173,0.688955676276237,0.77410009666346,0.970851104939356,0.0431124183814973,0.998379009775817,0.0299121979624033,0.735202550655231,0.822428926359862,0.353781018173322,0.585440573049709,0.206462195841596,0.971586900064722,0.937910381238908,0.269374502357095,0.599977514939383,0.573369521880522,0.254130890592933,0.719278343487531,0.00102105597034097,0.3151536565274,0.573442060034722,0.896790134953335,0.351482887053862,0.942539982963353,0.193837895290926,0.475632074289024,0.70410219929181,0.944642228772864,0.538209259044379,0.230620083399117,0.0434116709511727,0.895605808589607,0.18279700842686,0.270926123019308,0.399348877370358,0.554001442622393,0.742312133777887,0.410240754717961,0.835942721227184,0.07407465740107,0.890697378199548
1.063,'yes',0,0.295084131881595,0.162172496318817,0.580768806161359,0.702680509537458,0.605147602269426,0.743786587147042,0.7555066277273,0.447734748013318,0.941694813081995,0.165262664202601,0.379823931260034,0.334578104782850,0.593857791274786,0.398841126356274,0.606857056962326,0.756686115637422,0.491510114166886,0.610330794472247,0.627578838961199,0.245203819358721,0.30301256920211,0.00290025561116636,0.974922988330945,0.493822825839743,0.65799923427403,0.153807350900024,0.129575422033668,0.410069562727585,0.0124511667527258,0.390548264840618,0.619613667251542,0.75074453977868,0.648949714843184,0.858795832376927,0.930182623909786,0.162991115590557,0.589279134292156,0.648925869259983,0.356065854197368,0.361137536121532,0.854214818682522,0.751212063711137,0.193149791564792,0.044658335391432,0.414276666473597,0.72905282350257,0.0757781008724123,0.980068599805236,0.196827640058473,0.586569223087281,0.96179473749362,0.166997456690297,0.252282729139552,0.460425446508452,0.896397386444733,0.868204273749143,0.732161942636594,0.859322822187096,0.445881064515561,0.645481172716245,0.684789070859551,0.0778296783100814,0.834394876146689,0.98595097917132,0.54431232996285,0.998273113043979,0.437712457496673,0.438144976971671,0.773833752376959,0.911714962217957,0.265692122513428,0.183009485946968,0.383789236890152,0.613102321280167,0.63789365044795,0.172366237267852,0.00706943194381893,0.507007664535195,0.424424693221226,0.929604094941169
1.71,'yes',0,0.318510045995936,0.139034423511475,0.978802253259346,0.125700168544427,0.872018187772483,0.886712323175743,0.928746332414448,0.427241875557229,0.0872026414144784,0.212169758975506,0.480578548740596,0.984834922710434,0.264670201810077,0.757375628454611,0.159209105884656,0.179988453397527,0.153581818798557,0.266162666957825,0.0644400517921895,0.825534058036283,0.345255796564743,0.49047725694254,0.909657143289223,0.0261250524781644,0.481603145366535,0.666804807959124,0.974663933273405,0.739678650395945,0.0465534359682351,0.079081644769758,0.125734894769266,0.901843856088817,0.484670677687973,0.801146089099348,0.551798070315272,0.476644811453298,0.71028690948151,0.151004657847807,0.160184533102438,0.259741088375449,0.977670523803681,0.761431890539825,0.881839798996225,0.740906430175528,0.743752698879689,0.88847021618858,0.941660073120147,0.122061769943684,0.621786327566952,0.486628937069327,0.460981413954869,0.220593275036663,0.0394701214972883,0.57927679666318,0.990637643495575,0.744626143481582,0.794358052546158,0.667260776273906,0.68375020287931,0.805593765340745,0.719056217232719,0.880729318130761,0.578937551705167,0.969087857985869,0.524371075676754,0.622777990531176,0.536939623299986,0.338795018382370,0.771003097761422,0.602417968213558,0.230047849472612,0.0829567390028387,0.488314691698179,0.627173991408199,0.484454186400399,0.74155175476335,0.897896387381479,0.123936945805326,0.306285466533154,0.676511346595362
0.98,'no',0,0.624619380570948,0.235208288766444,0.0527570135891438,0.566146274330094,0.953862050781026,0.143661494366825,0.330953068798408,0.191599494311959,0.0699507244862616,0.596416068030521,0.582284309668466,0.707504786318168,0.38351610628888,0.427297791000456,0.600168224889785,0.638378923991695,0.483216230059043,0.155053972266614,0.241015696665272,0.442889794474468,0.375610768329352,0.921590214828029,0.931433840887621,0.843198778340593,0.954776908271015,0.700050967978314,0.715269215172157,0.257440654560924,0.723829705733806,0.448378158500418,0.0147914162371308,0.240881406934932,0.904994717799127,0.874518214026466,0.409742634743452,0.673660074127838,0.564229988260195,0.744237835053355,0.448299515293911,0.137314914958552,0.138351423898712,0.28033653460443,0.826506764860824,0.389273210195825,0.475691622123122,0.385932548670098,0.378572102403268,0.0432377050165087,0.893544752383605,0.143823735648766,0.546511494088918,0.96702110930346,0.571017798036337,0.609320737421513,0.939499778905883,0.905013018054888,0.196352686034516,0.568509859964252,0.304209074936807,0.0894582332111895,0.356721679680049,0.573379654902965,0.601301092188805,0.663396592019126,0.702694659121335,0.568871893221512,0.598782271612436,0.957285180222243,0.271862149937078,0.606990766245872,0.997923393268138,0.537490850081667,0.788088996428996,0.757670606020838,0.366027035517618,0.336118006845936,0.791535717435181,0.902021893532947,0.643187260720879,0.0174594847485423
4.813,'no',0,0.748509748606011,0.692610822850838,0.899131627986208,0.537967816693708,0.919608839089051,0.266352386679500,0.62460169265978,0.255945567972958,0.122055897256359,0.520933884661645,0.554224210092798,0.260809117462486,0.215356508037075,0.571183980209753,0.829560211626813,0.799651471665129,0.98199043981731,0.75561915896833,0.708038286771625,0.674575199373066,0.132593973306939,0.930007635382935,0.889386451803148,0.678697583265603,0.244796698214486,0.138441161951050,0.364836941706017,0.240124626550823,0.64030256588012,0.495654602302238,0.253686414565891,0.3711605546996,0.652709225425497,0.633822198025882,0.53710042196326,0.40454780170694,0.48818814731203,0.031600582646206,0.230272508691996,0.231376409996301,0.376677536172792,0.420756658306345,0.496789825381711,0.190947370836511,0.888187317643315,0.433953010942787,0.237793325446546,0.628125906689093,0.539603800978512,0.965140064945444,0.193175058811903,0.56711014220491,0.55573436897248,0.114373303484172,0.396041715750471,0.218225310789421,0.497417284408584,0.50108463363722,0.73556505702436,0.739767544204369,0.743527172598988,0.755730871576816,0.84396066237241,0.712804668582976,0.494274117983878,0.914323911070824,0.96693070163019,0.761745364870876,0.118324052309617,0.973954257089645,0.813016595784575,0.369603869039565,0.716150738531724,0.550300587899983,0.531341307563707,0.0545590182300657,0.814878519857302,0.792573585407808,0.122564505320042,0.144248392200097
3.076,'yes',0,0.879543012240902,0.92516759922728,0.0181270088069141,0.561422649538144,0.280847786227241,0.0326806716620922,0.731544820358977,0.654797742143273,0.800537974340841,0.633922592038289,0.172144377604127,0.793217561440542,0.530887282453477,0.164524812949821,0.326311934040859,0.00669720652513206,0.418750102166086,0.392787897726521,0.278208847623318,0.865087686572224,0.136572711635381,0.00899040792137384,0.349330653436482,0.952617140719667,0.0192469246685505,0.0643667443655431,0.267350140959024,0.34337008651346,0.437464205082506,0.895756899612024,0.00219582859426737,0.989033619407564,0.150489498861134,0.504743498982862,0.483066491782665,0.421347104944289,0.453408456407487,0.645208473782986,0.951004708884284,0.965548364445567,0.326952457427979,0.812549811322242,0.516593252075836,0.178718450013548,0.485135571099818,0.0286006180103868,0.314751579426229,0.669592906022444,0.432115200674161,0.910444523207843,0.747035071486607,0.878062308998778,0.922474411549047,0.304798048222438,0.548099474748597,0.181820559082553,0.0435916027054191,0.0664347063284367,0.820183910429478,0.229960764525458,0.723203024594113,0.490845772204921,0.438624561065808,0.335443806834519,0.382755669532344,0.994630458997563,0.423591673141345,0.0213850156869739,0.866738913347945,0.0557087752968073,0.717068589990959,0.754540330264717,0.666772681754082,0.925381172448397,0.257776975864545,0.796589462319389,0.622959080152214,0.396802577422932,0.145782782463357,0.494613635120913
1.314,'yes',0,0.402188125764951,0.863299376796931,0.91623023385182,0.0462833850178868,0.514612877508625,0.153458524728194,0.685114542488009,0.202880208613351,0.23681154102087,0.513747300952673,0.880449604941532,0.210621197475120,0.0347111246082932,0.419542081654072,0.826491749146953,0.356329810572788,0.26353244506754,0.493010248057544,0.303912444040179,0.471928440500051,0.411630283109844,0.689593424322084,0.705606261501089,0.406245426042005,0.76595878181979,0.471786784473807,0.721515165641904,0.762319737579674,0.342562181176618,0.556585374521092,0.898532412014902,0.98883431730792,0.938937557628378,0.606333842733875,0.521609707036987,0.0997280774172395,0.480226832674816,0.99985058233142,0.552690704585984,0.762650003191084,0.729482368333265,0.235021181637421,0.0750598048325628,0.456877009710297,0.254104115068913,0.163221942260861,0.9162289313972,0.423925544368103,0.986723839538172,0.526247074361891,0.506071805022657,0.991184119135141,0.161072936374694,0.575834527378902,0.62411453993991,0.745264584664255,0.604628548258916,0.231903891079128,0.60650454997085,0.487890098011121,0.454505753237754,0.948297509225085,0.274686507415026,0.408314606174827,0.0903050133492798,0.357424659654498,0.573735383339226,0.721166275441647,0.585449873004109,0.473394423723221,0.00818933779373765,0.761105177691206,0.229508880292997,0.31736388290301,0.798273447202519,0.832990385824814,0.447389124659821,0.197733523556963,0.960133228218183,0.979948431486264
1.159,'yes',0,0.737882151966915,0.83052232582122,0.365453045815229,0.364310071337968,0.0234372308477759,0.100119904149324,0.859780572587624,0.678500554291531,0.759525225963444,0.5021688840352,0.590881663374603,0.0242265183478594,0.344531788025051,0.0925958522129804,0.398537644185126,0.623633422190323,0.338598324917257,0.0461260084994137,0.35534636140801,0.985919935395941,0.954444773728028,0.518478187033907,0.980428986949846,0.531620278256014,0.602947779931128,0.774550955276936,0.270192792406306,0.748553271405399,0.983000405365601,0.804369332967326,0.567813143832609,0.0833950520027429,0.914541997248307,0.551896412391216,0.356150779640302,0.427646959666163,0.750441753538325,0.871127210790291,0.907388125080615,0.0884829121641815,0.0207123530562967,0.239214551867917,0.8527661326807,0.731060892343521,0.904390099225566,0.715274956775829,0.133124819723889,0.841145792976022,0.887353945756331,0.44058048306033,0.735930586233735,0.304236132651567,0.750877297716215,0.546585335629061,0.458141947165132,0.336773535003886,0.601063078269362,0.892447910271585,0.215191548224539,0.537005414254963,0.373074692441151,0.338845509802923,0.911683014361188,0.683165232883766,0.292291247053072,0.0962107141967863,0.553710064152256,0.471342668635771,0.270086510805413,0.486423572525382,0.940812178188935,0.319997389102355,0.581135018728673,0.133530219085515,0.777610080316663,0.453721086494625,0.0893987347371876,0.295393740292639,0.317415446043015,0.515964452410117
3,'yes',0,0.892931070644408,0.590397889958695,0.686649885959923,0.253581579774618,0.915119896875694,0.329218104481697,0.916160501074046,0.877531051868573,0.359523627441376,0.0992591609247029,0.636665088590235,0.959031431470066,0.623464540811256,0.807852842845023,0.442572950851172,0.908957831794396,0.917898105690256,0.257965953322127,0.297781637171283,0.591853505000472,0.983413530746475,0.836406730115414,0.954303956590593,0.470733938040212,0.912349432939664,0.657521352171898,0.96760128182359,0.355920781381428,0.964851406868547,0.527116242796183,0.149431319208816,0.722333037061617,0.842194421915337,0.337467254605144,0.705840669805184,0.325693959835917,0.740871262038127,0.552410343196243,0.901546723674983,0.616630324628204,0.129568608710542,0.677402085158974,0.534807497635484,0.0415089137386531,0.624628473771736,0.111812528921291,0.920843643136322,0.243432870367542,0.0230301090050489,0.650376304751262,0.149352068314329,0.306359925540164,0.539998842170462,0.129887855611742,0.148401933256537,0.852525737369433,0.62852109898813,0.880490706069395,0.586791600100696,0.829744467977434,0.967597184935585,0.632347985636443,0.94243752839975,0.869583786698058,0.864281192887574,0.9306496437639,0.834670098032802,0.402547739446163,0.000935104675590992,0.148968999274075,0.860301688313484,0.197701716329902,0.757143536116928,0.319335943786427,0.531656385399401,0.408744912128896,0.955498725641519,0.723879503086209,0.128865617560223,0.443664697231725
1.489,'yes',0,0.154222405282781,0.89158255327493,0.553391273366287,0.80140532553196,0.125439012423158,0.772920883027837,0.665474171517417,0.634370010113344,0.750001602806151,0.73986993636936,0.201414308743551,0.367089854087681,0.110950743313879,0.479975383728743,0.248623107094318,0.756553394487128,0.253897580318153,0.113678224617615,0.680412369780242,0.92456882703118,0.644128852989525,0.842410022160038,0.614855118561536,0.369204642018303,0.398604415357113,0.609462838852778,0.616277131717652,0.373083510668948,0.704852243186906,0.21908243955113,0.737612406723201,0.98122068005614,0.573339385911822,0.57388656353578,0.228009198093787,0.00776346866041422,0.410672920988873,0.652879341039807,0.560959252994508,0.417994224233553,0.137380529195070,0.443290769821033,0.889865642646328,0.365794684272259,0.938353476813063,0.155370444757864,0.637355560204014,0.772285146638751,0.710625037783757,0.317853645887226,0.967358728405088,0.832694187993184,0.709595034597442,0.726795310620219,0.758689947426319,0.030037205433473,0.665503892116249,0.0131877954117954,0.0216948217712343,0.255171502474695,0.35386204929091,0.0626035348977894,0.308520657476038,0.159848056966439,0.880077213980258,0.81152514507994,0.367792672477663,0.564777792198583,0.343345195287839,0.295016737654805,0.717428517527878,0.79312752536498,0.699498768895864,0.849053426878527,0.578809214523062,0.0377715884242207,0.556267867563292,0.996227324474603,0.286020075669512,0.617952486267313
2.625,'yes',0,0.0532153812237084,0.0682941330596805,0.922623208723962,0.168808486079797,0.056747539434582,0.798592831706628,0.196747651090845,0.599731042282656,0.456161858979613,0.350487974472344,0.955505094956607,0.411438596667722,0.274326061364263,0.225642743753269,0.615665104938671,0.579900440992787,0.69835588010028,0.776186536299065,0.540834336308762,0.102837641490623,0.645985535578802,0.893179131438956,0.0347046456299722,0.479837902123109,0.8350735809654,0.515721674310043,0.330732486443594,0.635526687605307,0.921244661090896,0.919674644712359,0.96848038653843,0.99434374156408,0.630274899071082,0.380192380398512,0.171994423726574,0.455853415420279,0.193066229578108,0.568696947069839,0.231477591209114,0.445229031378403,0.112165722763166,0.418719870969653,0.670309027424082,0.562399365706369,0.524047654587775,0.176197423366830,0.805541904410347,0.992831933079287,0.93483201880008,0.641675177728757,0.37583833001554,0.83769827033393,0.202993395039812,0.436543899122626,0.351403808221221,0.963811794295907,0.961628229590133,0.375501599861309,0.569067275384441,0.669283516937867,0.860965774627402,0.662456939928234,0.810770934913307,0.586729948874563,0.905065350933,0.604980568867177,0.935334048932418,0.715296240290627,0.8583850460127,0.85281156282872,0.219784822780639,0.118377335602418,0.947662563063204,0.283667824463919,0.873942489502952,0.795357165159658,0.223030737834051,0.50653218314983,0.0159434967208654,0.159857537131757
4.41,'yes',0,0.851948751369491,0.350018936675042,0.651415058877319,0.956917001400143,0.254868964431807,0.539068038575351,0.0143591810483485,0.768528443062678,0.00869707250967622,0.616210493259132,0.166006277548149,0.91995712206699,0.588225349783897,0.960603292798623,0.498225832823664,0.650835318258032,0.85693986993283,0.834160862723365,0.58747410424985,0.0840109197888523,0.320187459466979,0.914974094368517,0.357354460284114,0.635449289809912,0.829212661134079,0.214787564706057,0.985326102236286,0.181968193268403,0.713300143368542,0.414415866835043,0.819208366097882,0.904155539348722,0.718115143012255,0.0174698729533702,0.836215028073639,0.268184401560575,0.538037222344428,0.158433866919950,0.939406068762764,0.0308963190764189,0.247497427044436,0.229058157419786,0.112645124550909,0.400213920744136,0.324374041287228,0.727435001172125,0.726550823776051,0.64227112266235,0.815259998198599,0.601932785706595,0.91254027117975,0.977977189002559,0.0847383860964328,0.889630128163844,0.352006739471108,0.0500580549705774,0.830342000583187,0.669522982323542,0.534999945899472,0.626158852130175,0.2269974402152,0.385786955244839,0.874757337383926,0.201090501621366,0.611746333539486,0.372921635163948,0.960361855570227,0.935945594450459,0.930058536818251,0.823425175389275,0.493027628399432,0.96702068625018,0.412320924224332,0.789847371168435,0.161474448861554,0.140969956992194,0.134183275746182,0.619735155021772,0.738610313972458,0.460239303763956
