@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute MAX_SNR numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_is_rate_trig_binary numeric
@attribute bat_trigger_dur numeric
@attribute uvot_detection_binary numeric
@attribute PROB_Z_GT_4 numeric
@attribute triggerid_str {'106709','111063','111529','111622','114753','117504','130088','148225','148646','148833','150314','151207','152113','153514','154112','156467','163136','163170','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','284856','285654','286809','287364','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','349510','350184','350311','352190','352648','353540','355083','357512','359530','359711','359951','370791','370846','373172','373458','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
0.059,?,32.4207,2.2302e-06,?,7.6,422,7.83,1835,0,64,0,0.181122,'416135',0.626063130563125,0.907739219721407,0.90992605430074,0.231006105896086,0.465314238099381,0.320549982832745,0.36565434676595,0.0867103016935289,0.589010590687394,0.531709546688944,0.130214777775109,0.796663238434121,0.595217627706006,0.554372815415263,0.491980699822307,0.358629269525409,0.411967826774344,0.580520148389041,0.803633585572243,0.70982059603557,0.913616626290604,0.338611737126485,0.262495896313339,0.649474617559463,0.966835806611925,0.631039378000423,0.263224961236119,0.0185845182277262,0.621971589513123,0.701100149424747,0.871385424397886,0.883099801838398,0.0986846184823662,0.091088006971404,0.754838836379349,0.71574056125246,0.728489292319864,0.405272884527221,0.152945933165029,0.336167657980695,0.345655119279400,0.767369530396536,0.935438568936661,0.350078083574772,0.0938083189539611,0.316441002767533,0.862087218556553,0.295031536137685,0.542688467307016,0.336625020718202,0.355976841878146,0.466603072825819,0.699864945374429,0.341849691467360,0.661800963804126,0.074727940838784,0.966878040228039,0.326808666577563,0.653315681964159,0.685904942685738,0.950975744519383,0.0783689983654767,0.88303367397748,0.583759545348585
1.16,?,41.9671,2.0585e-07,?,10.1,5.34,?,?,?,?,1,0.099199,'279592',0.905015164287761,0.344435007078573,0.437690917868167,0.290306357899681,0.875026347581297,0.884326789993793,0.484060738934204,0.219697592081502,0.271214521722868,0.390426439465955,0.967151724500582,0.046407941961661,0.292090457165614,0.688277549110353,0.329439911292866,0.486736078746617,0.271771084982902,0.53954976471141,0.330344603164122,0.464220490306616,0.600782672641799,0.226470174267888,0.692132735392079,0.221871229819953,0.987270291894674,0.743544362252578,0.883982756407931,0.160420003347099,0.932260790839791,0.423517181305215,0.48860405315645,0.132507286034524,0.471701672766358,0.54264251771383,0.965754751581699,0.530955135822296,0.520690759643912,0.72727004182525,0.777741355122998,0.553920857841149,0.657081777928397,0.214638533070683,0.335758811561391,0.00770840770564973,0.912417734507471,0.771669038804248,0.598144253715873,0.354585512075573,0.584961146116257,0.817917390260845,0.763201846275479,0.725822353968397,0.993590387050062,0.0689132439438254,0.00552192539907992,0.175419929903001,0.415517398621887,0.675098079489544,0.0359691269695759,0.93370811920613,0.596761672757566,0.518277131719515,0.865669350838289,0.978554076049477
1.547,-1.3593,182.27,1.4244e-05,6.504e-05,35.5,30.69,9.37,239,1,2.048,1,0.0797668,'338895',0.8616127432324,0.973042278550565,0.149959935573861,0.969790636794642,0.264524773927405,0.210668525658548,0.234173588920385,0.548779279459268,0.984833692433313,0.159884417429566,0.247546831611544,0.291318743955344,0.313683106796816,0.920193325495347,0.67270064051263,0.941241135820746,0.00886603561230004,0.783249616157264,0.00329846353270113,0.258752712514251,0.938558565219864,0.99960957444273,0.778258777689189,0.0153709000442177,0.00985502870753407,0.804528722772375,0.534713344182819,0.219864314887673,0.185918194707483,0.0696820695884526,0.343180644791573,0.496424953453243,0.869461751310155,0.712403174489737,0.0184225884731859,0.177541841985658,0.900625462876633,0.196471109287813,0.985401985934004,0.915674369083717,0.249894223874435,0.81889684451744,0.341538985492662,0.289512188639492,0.715196264442056,0.835295375902206,0.328641911735758,0.962400770746171,0.677206956082955,0.486946664284915,0.185310815693811,0.3917171000503,0.390670323744416,0.122640721965581,0.854468642733991,0.691005850210786,0.484401800204068,0.932775742607191,0.00687178922817111,0.496225229464471,0.65200983802788,0.296243679476902,0.201842617243528,0.796646405942738
1.692,-1.7327,63.3245,3.9593e-06,0.0001098,39.8,284.9,8.92,2444,0,112,1,0.202398,'326115',0.677225307328627,0.124968611868098,0.643536320421845,0.593765503028408,0.716858744854107,0.92415612959303,0.830565605079755,0.799229881493375,0.348374423570931,0.613712691469118,0.92777270055376,0.358457673341036,0.48735490324907,0.215479246573523,0.956096562091261,0.958718515234068,0.276875077281147,0.421190463472158,0.0419517182745039,0.95469776703976,0.180924686137587,0.7144736321643,0.00743953324854374,0.754208511672914,0.102359323995188,0.960498322499916,0.108637230005115,0.80413437075913,0.349781164899468,0.608220594003797,0.370713931508362,0.251946379430592,0.849999888800085,0.647208214737475,0.410586242564023,0.860291187884286,0.198679678607732,0.86665462818928,0.0560275963507593,0.957768378546461,0.965451040538028,0.42209377232939,0.00601863348856568,0.252306707203388,0.164126940537244,0.525433784816414,0.624286671634763,0.244886826258153,0.342325346311554,0.2203032549005,0.126555963885039,0.0429048149380833,0.220849620411173,0.294685785192996,0.252255754778162,0.960962603567168,0.72787453699857,0.803264148533344,0.249469868373126,0.181644736789167,0.694752811221406,0.378425805596635,0.873326810076833,0.154565296368673
3.85,-0.981,128.993,3.254e-06,?,15.2,81.77,8.61,647,1,12.16,0,0.108463,'352648',0.39303426281549,0.908653689315543,0.533640017500147,0.402598363813013,0.148338636150584,0.442055710591376,0.0501508561428636,0.828692221082747,0.667340076295659,0.542197001399472,0.684323668247089,0.94231826858595,0.538957161130384,0.554521527606994,0.596844677813351,0.458333164220676,0.530452138278633,0.741515949368477,0.866068766685203,0.581073044100776,0.521895666373894,0.67286770301871,0.949929743772373,0.759432076942176,0.0310343520250171,0.457386247348040,0.338256253395230,0.258623650530353,0.246396045200527,0.114173236070201,0.339288749266416,0.804269523592666,0.0415712213143706,0.231532113160938,0.928425685269758,0.4196007468272,0.678167830454186,0.353249858599156,0.723152439342812,0.112900064326823,0.71632745792158,0.413789324928075,0.9321821173653,0.340797547018155,0.463068390032277,0.177631860831752,0.434387031709775,0.105631519109011,0.292327973991632,0.944434141041711,0.225347680971026,0.411138839554042,0.0439260180573910,0.701737012481317,0.285921238362789,0.955242114607245,0.677915124222636,0.985455244779587,0.618452755734324,0.333837986690924,0.973644060315564,0.137042941525578,0.222221288597211,0.932399430777878
4.109,-1.5604,101.184,1.4903e-05,0.0001171,24,228.48,8.83,554,1,26.88,0,0.154407,'352190',0.900886499788612,0.259050681255758,0.425489873159677,0.103353571379557,0.979150047292933,0.591262594796717,0.630963147152215,0.75277218897827,0.605006254510954,0.378025985788554,0.102642588084564,0.370596321998164,0.585589137393981,0.718650466063991,0.763876313110813,0.396609037183225,0.95533564966172,0.0172472908161581,0.691796084400266,0.797404184937477,0.216095971409231,0.250330740585923,0.325116796186194,0.885247765108943,0.739211534149945,0.0631024311296642,0.547711909748614,0.74244327028282,0.584043219685555,0.288313127821311,0.97890658583492,0.238679867703468,0.0104971786495298,0.2060935376212,0.489905575290322,0.136998658301309,0.621996858622879,0.503031086875126,0.317269419087097,0.949650196824223,0.328756593866274,0.823225073050708,0.757754255319014,0.817557902541012,0.909672694280744,0.632546617649496,0.163148684892803,0.761400281218812,0.828950971132144,0.238855830626562,0.86983621912077,0.104151445208117,0.425863537238911,0.89223624765873,0.284738041460514,0.703813766362146,0.942376577761024,0.333803504239768,0.111146872630343,0.382779932115227,0.868590743746608,0.276827721390873,0.579940911149606,0.470012467354536
2.296,?,29.6428,4.7567e-07,0.0001794,5.4,8.16,6.59,166,1,1.024,1,0.125147,'178750',0.328262489987537,0.357518514851108,0.664626159705222,0.0103918155655265,0.180422607343644,0.308472437551245,0.0783642122987658,0.0350736537948251,0.203694750787690,0.124898793175817,0.691999089205638,0.786684082588181,0.857717499369755,0.147839727113023,0.521572400815785,0.0889066602103412,0.013745395001024,0.84723019390367,0.218490651343018,0.0675970234442502,0.97125576552935,0.384617523523048,0.161743684671819,0.573560475837439,0.731244510272518,0.237814029911533,0.595445033162832,0.371523857815191,0.091765385819599,0.0402171129826456,0.345671350834891,0.264856041641906,0.418459680629894,0.97396949119866,0.253760907100514,0.641173163196072,0.961069234181195,0.181853969115764,0.598344611236826,0.736728701973334,0.433661760296673,0.76148613798432,0.193727465346456,0.436124857980758,0.604771078797057,0.752736263209954,0.443865863373503,0.715941066853702,0.370730473427102,0.917117557255551,0.0641943791415542,0.800200883997604,0.0462398829404265,0.559627575334162,0.939714102074504,0.071061572059989,0.382186945294961,0.930244566872716,0.0566668985411525,0.290805264608935,0.249579674331471,0.223673528525978,0.145937536610290,0.718279750552028
0.6535,-0.864,24.1774,3.5115e-07,2.559e-05,17.5,2.91,11,?,1,0.512,1,0.00434538,'114753',0.583265307825059,0.697868045652285,0.62802683422342,0.646471346728504,0.117483317852020,0.605323671828955,0.641121927648783,0.133305683964863,0.993667856324464,0.487173319095746,0.271237603621557,0.210547212976962,0.26312531507574,0.747377841733396,0.622759002959356,0.793863531202078,0.819087492767721,0.834692201809958,0.275929651223123,0.788801711285487,0.0853880054783076,0.76563509600237,0.279872557381168,0.8623542485293,0.401848471723497,0.435791750904173,0.96359151136130,0.600396401481703,0.314497321145609,0.902069712989032,0.318648728076369,0.764188189059496,0.62889625551179,0.619418523740023,0.372900392394513,0.517568795010448,0.347063363762572,0.793739412678406,0.682323400396854,0.153057641582564,0.614652409916744,0.877090958645567,0.8662186099682,0.897238165838644,0.216785094002262,0.688252738909796,0.431070841150358,0.170794733567163,0.314444708405063,0.5886724088341,0.508813113206998,0.464619404403493,0.577013049274683,0.0964382567908615,0.711926735937595,0.431357079185545,0.0593111242633313,0.437004544306546,0.632253044517711,0.970289662946016,0.78251520381309,0.206576944794506,0.736299087526277,0.83847255143337
2.711,-1.9028,?,4.2985e-06,1.251e-05,44,118.72,8.78,363,1,4.096,1,0.146599,'219101',0.0698311612941325,0.119897195836529,0.681936990702525,0.677376367617399,0.851300390204415,0.722741835052148,0.870689345756546,0.47320689749904,0.913665083469823,0.936681260121986,0.382389829028398,0.863451858516783,0.361784118460491,0.066736446460709,0.369534741854295,0.813905545743182,0.00213053938932717,0.174785842886195,0.96086774021387,0.989573982311413,0.287361620925367,0.816708459984511,0.885810686275363,0.147451379103586,0.551696853013709,0.226635277271271,0.996276394464076,0.577191143063828,0.694175846641883,0.883028600132093,0.737011335324496,0.106915611075237,0.089658590964973,0.106065979925916,0.142373237293214,0.242564028128982,0.438031327212229,0.63649042090401,0.0812370642088354,0.566790864570066,0.178218418732285,0.518707673298195,0.209359410451725,0.939386330079287,0.810057767201215,0.0761748210061342,0.905618426855654,0.98567909700796,0.477396183647215,0.860673204762861,0.914211507420987,0.7503316688817,0.479440639959648,0.358145277481526,0.227709651691839,0.923842185176909,0.400240135611966,0.0375569059979171,0.0393446253146976,0.581293581519276,0.0256568447221071,0.349289809353650,0.465198053978384,0.0996709566097707
2.452,-1.2922,151.459,1.1726e-05,0.000124,78.5,99.76,10.25,260,1,1.024,1,0.128584,'359711',0.728188767330721,0.126566644525155,0.971061295131221,0.0682456528302282,0.290785950375721,0.441037179203704,0.693619369529188,0.73716392647475,0.775304260198027,0.376846109284088,0.876501569990069,0.0392865121830255,0.621002883650362,0.520491456380114,0.280555258505046,0.964854852994904,0.289118753280491,0.565870872931555,0.411804646020755,0.864966022316366,0.825539327925071,0.38337128283456,0.537295853951946,0.92479782155715,0.682629080023617,0.355085687479004,0.91554268100299,0.129119268385693,0.599011311074719,0.0886812482494861,0.463619030313566,0.662119855638593,0.333846349036321,0.75982250017114,0.380814444972202,0.572269379394129,0.42150303395465,0.208661147160456,0.63337573967874,0.885580855654553,0.492096828762442,0.992255553603172,0.918820527847856,0.452348222956061,0.361021484714001,0.421590771060437,0.361756911035627,0.401569453766569,0.616068474249914,0.628711559809744,0.649069630773738,0.0200664214789867,0.222843323834240,0.596952843712643,0.434434096328914,0.772587450454012,0.0843506306409836,0.332281133858487,0.702291005989537,0.605130656855181,0.803051463328302,0.956649467116222,0.221648568985984,0.791254797019064
2.641,-1.7522,90.0227,2.7375e-06,3.994e-05,36.6,43.89,17.85,4514,0,80,1,0.153451,'302888',0.0970522849820554,0.98550813854672,0.0484535575378686,0.952849206281826,0.968943236861378,0.343288671923801,0.533090732293203,0.485688075888902,0.65408219397068,0.660487973829731,0.949770463397726,0.92169752297923,0.757717117900029,0.470892590936273,0.567832645494491,0.0687615373171866,0.892275488004088,0.297896773321554,0.751992505043745,0.950366671895608,0.65843237284571,0.109496632823721,0.266812413930893,0.133387162582949,0.123494348954409,0.299821525812149,0.663595162564889,0.75673140771687,0.993063199333847,0.585072511341423,0.079869604902342,0.0748698317911476,0.853473662398756,0.79638539860025,0.0765494343359023,0.84223213000223,0.316203060792759,0.596159844659269,0.105024494929239,0.0540874979924411,0.585341215599328,0.573687818832695,0.381551448721439,0.71283795684576,0.672149835154414,0.451056962367147,0.802838175324723,0.472320499364287,0.633815277600661,0.521696545416489,0.611893315566704,0.56278743292205,0.511926247505471,0.250256437808275,0.653902829159051,0.408448596484959,0.826921184314415,0.344658732414246,0.958171646343544,0.0512725804001093,0.077539460035041,0.368442412465811,0.723276735283434,0.777558951638639
4.6497,-0.8902,44.9122,1.9228e-07,?,13,10.68,8.16,397,1,4.096,0,0.125617,'342121',0.431605774210766,0.0258766126353294,0.738647604128346,0.114415747346357,0.0629910922143608,0.176459836773574,0.520898433402181,0.709523243131116,0.941719774156809,0.338059515692294,0.765370762208477,0.555865302449092,0.174611840629950,0.395408915588632,0.394918374251574,0.93257807311602,0.119290092494339,0.652348350267857,0.96497872355394,0.304533110931516,0.155654491391033,0.944973456207663,0.412571696797386,0.370995189761743,0.0542647435795516,0.452452332247049,0.709414790617302,0.364715625531971,0.288656983058900,0.392121812328696,0.234659930923954,0.61187882674858,0.486576534574851,0.0677590186242014,0.131744590355083,0.00256111635826528,0.473538793157786,0.711987972492352,0.283811052562669,0.394767828518525,0.44209440657869,0.830920916981995,0.812228501075879,0.593002241570503,0.760494854068384,0.221358330687508,0.0867038327269256,0.489645911147818,0.909701778087765,0.722294393926859,0.566559793427587,0.074349312344566,0.842081004288048,0.433134527178481,0.0418144629802555,0.203909398987889,0.253414604347199,0.459318937500939,0.451290471479297,0.368383212247863,0.121080422541127,0.72638202807866,0.0863703794311732,0.200817679986358
2.77,-1.0366,?,7.3056e-06,9.527e-05,147.6,33.48,8.08,115,1,0.256,1,0.0565464,'337914',0.843733869493008,0.62961016362533,0.575075975153595,0.550514668924734,0.532644886523485,0.70478386245668,0.79322004225105,0.0166786299087107,0.449019612977281,0.107835497474298,0.430055741220713,0.566250922391191,0.0969617269001901,0.157205532072112,0.255669696256518,0.304223079700023,0.122975521720946,0.231230390258133,0.893706237431616,0.062200804008171,0.637289074948058,0.0218885014764965,0.627763570984825,0.242841525701806,0.815459482604638,0.518732310039923,0.97771657537669,0.0310713404323906,0.0429266940336674,0.248119718860835,0.770378531189635,0.344254062278196,0.91211594059132,0.165787490317598,0.734943453921005,0.137473935028538,0.858280365355313,0.762963354587555,0.0135851947125047,0.571178914513439,0.444263764889911,0.355548406252638,0.403120110742748,0.765894731972367,0.171850564656779,0.392172790830955,0.0979132852517068,0.1536957656499,0.484676181105897,0.0692120576277375,0.587964589474723,0.00589840952306986,0.524641256546602,0.543165009468794,0.684786529280245,0.836445633322,0.440190453082323,0.710230845026672,0.552610119339079,0.86132306442596,0.605762953869998,0.722818188136443,0.748123772442341,0.154318889835849
4.772,-1.6523,64.5207,2.0753e-06,2.559e-05,23.3,65.1,10.4,928,1,12.16,0,0.227631,'421814',0.612865831004456,0.395726719638333,0.613740813918412,0.50708545697853,0.292474529007450,0.349969781469554,0.108772675506771,0.279109176015481,0.0068271835334599,0.576185044134036,0.769963258877397,0.130788396578282,0.0324084211606532,0.949432507622987,0.0734282608609647,0.282943139784038,0.371770571917295,0.943296018987894,0.801808917429298,0.308353848056868,0.7539646551013,0.903221496380866,0.580602898495272,0.442065370967612,0.275194616988301,0.632058597868308,0.58126239455305,0.629676964133978,0.804991072276607,0.876458034850657,0.252650728216395,0.279590270249173,0.877579841995612,0.627421169308946,0.140002558939159,0.942690402735025,0.520410887431353,0.922367729945108,0.776726799551398,0.392978291260079,0.313323801616207,0.878901906544343,0.0628547663800418,0.303170725237578,0.190168505301699,0.602252848213539,0.751390816643834,0.465776057681069,0.749822630546987,0.391547220526263,0.578572453930974,0.0935181030072272,0.648411693051457,0.344746256712824,0.0374810679350048,0.160296131158248,0.832281177863479,0.875176259316504,0.787834343034774,0.498514697188511,0.411423347424716,0.524416846688837,0.607356240041554,0.505413893144578
2.58,?,51.8109,1.5737e-06,?,19.8,66.55,?,?,?,?,0,0.153556,'334877',0.651350722415373,0.870794506976381,0.314080801093951,0.846366603393108,0.88101999135688,0.867936179274693,0.0604671956971288,0.72557508177124,0.667547742370516,0.379942724015564,0.851312670158222,0.160368211334571,0.0956060020253062,0.727176785236225,0.306518873665482,0.0379588778596371,0.902533765882254,0.112550151767209,0.983676006784663,0.0455749968532473,0.462567484006286,0.26825687661767,0.949463896919042,0.85469086212106,0.305250044213608,0.908120306674391,0.287068317644298,0.290942467749119,0.597000873880461,0.879730502376333,0.487129215383902,0.826856062049046,0.099735425086692,0.785568665945902,0.931473162956536,0.0440340784844011,0.364330141339451,0.453789629274979,0.624137121485546,0.58568823360838,0.051549538038671,0.376206637360156,0.67690614121966,0.404553421773016,0.374407338211313,0.914411822101101,0.600185409421101,0.305126946419477,0.94170746137388,0.556543949292973,0.383425173582509,0.05906773195602,0.035280724754557,0.595290723256767,0.770989695098251,0.172599828802049,0.173397260252386,0.227819551713765,0.0510487998835742,0.112971139838919,0.8286169169005,0.80851134378463,0.570686471415684,0.14612832874991
1.497,-1.671,105.029,9.0434e-06,8.937e-05,85.4,261.36,9.85,705,1,12.16,0,0.126068,'263361',0.617219720967114,0.966354571050033,0.285665998235345,0.229991137282923,0.396214378764853,0.269794362364337,0.93623595056124,0.311824467265978,0.398148764623329,0.983659798512235,0.478369663702324,0.728046438889578,0.921057024272159,0.514576330548152,0.0950120610650629,0.878484349697828,0.384360325988382,0.599781926488504,0.0038382422644645,0.787538453470916,0.0470912635792047,0.112064846791327,0.40618338319473,0.745652666781098,0.839575953548774,0.339118811767548,0.065739884506911,0.951693599345163,0.0801232710946351,0.598099651979282,0.811052644858137,0.88920760131441,0.396045056171715,0.200866787461564,0.551185949938372,0.252199154114351,0.101094295037910,0.492498691892251,0.110275651328266,0.685183919267729,0.437673173611984,0.888503428548574,0.537600538693368,0.651026133913547,0.563423432875425,0.778791065327823,0.568029114278033,0.845243568066508,0.814409438986331,0.857453745556995,0.889586890349165,0.455140098230913,0.624362157424912,0.344870488159359,0.244121577590704,0.942965739872307,0.925840227631852,0.59685984486714,0.760914689628407,0.800789972534403,0.941004022490233,0.301032633986324,0.747316509950906,0.397072372958064
0.845,-1.26,80.5384,3.2424e-06,6.028e-05,12.6,139.05,8.57,387,1,4.096,1,0.177203,'316534',0.0605335033033043,0.985176443355158,0.301881996216252,0.89970169449225,0.82188405841589,0.906360920285806,0.906999584054574,0.0965512893162668,0.186113697476685,0.075472054304555,0.735428298823535,0.632127820514143,0.187569595640525,0.910298503935337,0.642267315415666,0.580405807122588,0.380309359170496,0.190942176152021,0.75604554428719,0.824184047989547,0.273569759447128,0.895272250752896,0.00858821673318744,0.791658234549686,0.312134851701558,0.342976397369057,0.124247320694849,0.820522285997868,0.0395783283747733,0.642966071609408,0.135371472453699,0.266627932200208,0.370861924253404,0.640700118150562,0.253790597198531,0.842746874084696,0.120197031414136,0.326424401020631,0.346924093319103,0.240284445229918,0.977223013993353,0.237116498174146,0.402867747936398,0.385143317747861,0.131464834092185,0.315531296888366,0.808847544481978,0.437604737933725,0.404366805450991,0.823944949079305,0.484950941754505,0.240657196845859,0.650955410907045,0.0337939290329814,0.499854935565963,0.648176261456683,0.0508526540361345,0.613367139361799,0.543649596627802,0.901928890962154,0.469405089737847,0.880213361699134,0.322604680899531,0.527491655899212
0.689,-1.0842,?,5.551e-06,2.176e-05,89.3,62.53,20.32,860,1,1.024,1,0.140844,'324895',0.221458314452320,0.093448389088735,0.524662417825311,0.338016735622659,0.370705943321809,0.355365228606388,0.412524979794398,0.0230304510332644,0.798366124741733,0.333912474568933,0.376687456388026,0.841609806520864,0.979443239746615,0.853605785407126,0.68517719511874,0.899443480186164,0.280891379574314,0.675188544671983,0.857063179137185,0.277973942924291,0.625826511764899,0.820345678599551,0.283710926305503,0.563248772639781,0.327429285505787,0.74348143930547,0.58870869060047,0.157643105601892,0.524758058600128,0.0428971094079316,0.374680824810639,0.0737521343398839,0.0376484524458647,0.836393084609881,0.98012282536365,0.0115796101745218,0.992472576210275,0.808440584456548,0.617562710074708,0.922564656939358,0.0598959834314883,0.701692794216797,0.515648374799639,0.718617531005293,0.815676333848387,0.288987709907815,0.316603480372578,0.127875603036955,0.0662530499976128,0.91452882043086,0.948341160314158,0.910352196311578,0.835763587616384,0.268875368637964,0.98956456873566,0.171544268727303,0.57509714178741,0.332964978180826,0.834553736960515,0.602993420790881,0.684466268168762,0.660088570322841,0.504816548665985,0.948830852517858
2.03,?,432.891,5.1194e-07,2.395e-05,20.5,15.28,8.51,242,1,1.024,0,0.141504,'176453',0.722863087197766,0.829274314222857,0.308973571285605,0.329727534903213,0.990418204339221,0.96061026561074,0.754544480703771,0.551288404036313,0.96247352892533,0.871606889879331,0.361986801261082,0.691872831434011,0.726516562048346,0.8117109851446,0.488674338208511,0.700614234199747,0.53762052510865,0.388145130127668,0.0148748948704451,0.581775251543149,0.0688773498404771,0.218536205589771,0.876201563514769,0.485107556916773,0.0399323031306267,0.175723375286907,0.271160754840821,0.0826866987627,0.551736928988248,0.196224103914574,0.585596541408449,0.579864631406963,0.907508421922103,0.563699294347316,0.337603084277362,0.84173197299242,0.461195554817095,0.679780425038189,0.318800098029897,0.890995184192434,0.117643422912806,0.244161550886929,0.590088699944317,0.631813641637564,0.774537798250094,0.0839168787933886,0.88635576236993,0.348626557504758,0.950698369415477,0.616250699851662,0.720468233339489,0.673506108578295,0.0910897247958928,0.67869660211727,0.59030524501577,0.883635482518002,0.742917280411348,0.672411556821316,0.108367108507082,0.886229753028601,0.902193749090657,0.0814439363311976,0.40824444941245,0.561083193169907
3.076,-1.2316,200.427,3.6249e-06,?,13,49.68,7.64,494,1,16.384,1,0.101077,'375246',0.0136619750410318,0.759717338951305,0.000481624621897936,0.665476237889379,0.979856298072264,0.928601917810738,0.880529425805435,0.91893082484603,0.665547160897404,0.368656245991588,0.718708794564009,0.88586361403577,0.114943318767473,0.188270437065512,0.787660397589207,0.83897765004076,0.295405748300254,0.654895830899477,0.946526484098285,0.0999994620215148,0.275921882828698,0.116425296291709,0.838992112781852,0.33370099007152,0.148363692453131,0.558988206088543,0.177543490426615,0.732812907081097,0.87169514526613,0.267541609006003,0.0350767215713859,0.309148797998205,0.896026322385296,0.678073063725606,0.422541997395456,0.108589628711343,0.474566319724545,0.644026419846341,0.0963675756938756,0.227566652232781,0.950791283743456,0.619561550905928,0.38505686679855,0.475041853031144,0.872053956612945,0.98477432387881,0.318769162520766,0.71312061836943,0.601516984403133,0.404862821102142,0.398276426130906,0.722431918838993,0.0491939221974462,0.860730218235403,0.189708871068433,0.41004853695631,0.829056970775127,0.95764499437064,0.00550422910600901,0.957403239561245,0.0485981903038919,0.952193054603413,0.81007547234185,0.0256488260347396
0.422,-1.3283,122.613,4.4233e-06,5.242e-05,19.9,88.2,7.61,1450,0,72,0,0.144508,'148833',0.832016048487276,0.657869479386136,0.479735747678205,0.401999012334272,0.514289404731244,0.57400164869614,0.732075286330655,0.329694077838212,0.493517237948254,0.288034783676267,0.0793224868830293,0.721047200961038,0.258978576865047,0.948149147443473,0.700220244005322,0.355857879156247,0.566009880509228,0.705687777372077,0.455894453218207,0.480884872376919,0.806452989112586,0.49713930208236,0.0570553855504841,0.573869958985597,0.0841932960320264,0.261057803174481,0.420276314252988,0.780220274813473,0.215906299185008,0.309156488627195,0.684685957385227,0.615722702816129,0.75921897822991,0.67890050355345,0.616240166127682,0.76130146952346,0.00524028716608882,0.465497047174722,0.560597032541409,0.573529713554308,0.587578827748075,0.890570227522403,0.89817272638902,0.0991280113812536,0.227924297796562,0.621911605587229,0.380179497180507,0.815379155101255,0.713329567341134,0.827279180521145,0.77921411045827,0.347125990549102,0.518684425391257,0.181204658234492,0.64669097517617,0.578336169710383,0.903585489606485,0.437829642323777,0.550036163069308,0.0601780379656702,0.0652100159786642,0.0973629211075604,0.0137639779131860,0.749790985370055
