@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@attribute useless65 numeric
@attribute useless66 numeric
@attribute useless67 numeric
@attribute useless68 numeric
@attribute useless69 numeric
@attribute useless70 numeric
@attribute useless71 numeric
@attribute useless72 numeric
@attribute useless73 numeric
@attribute useless74 numeric
@attribute useless75 numeric
@attribute useless76 numeric
@attribute useless77 numeric
@attribute useless78 numeric
@attribute useless79 numeric
@attribute useless80 numeric
@attribute useless81 numeric
@attribute useless82 numeric
@attribute useless83 numeric
@attribute useless84 numeric
@attribute useless85 numeric
@attribute useless86 numeric
@attribute useless87 numeric
@attribute useless88 numeric
@attribute useless89 numeric
@attribute useless90 numeric
@data
0.348,'yes',0,0.232752005103976,0.331771470373496,0.580292550614104,0.322347600478679,0.862899451516569,0.81938976002857,0.303530029021204,0.464397781062871,0.289023080142215,0.61601137323305,0.820446273777634,0.614611332770437,0.480324439471588,0.608054005773738,0.422232576645911,0.345918401610106,0.838273343862966,0.9990140972659,0.342056377790868,0.573096652282402,0.303653887705877,0.298896044259891,0.98998694238253,0.334810032043606,0.688391727861017,0.430876077152789,0.0697221094742417,0.0734986898023635,0.966871172422543,0.161909668240696,0.360077371355146,0.0865940360818058,0.436677187914029,0.873390870168805,0.95567228528671,0.667457293951884,0.063965474255383,0.870736972428858,0.92864807927981,0.4304356246721,0.261734489584342,0.603245188714936,0.77067622425966,0.81145943631418,0.382158839609474,0.516005967510864,0.407868739683181,0.536173255881295,0.615482575492933,0.123281216947362,0.175162068801001,0.567954805446789,0.155951719963923,0.707472192822024,0.915094702970237,0.854876179015264,0.852327657165006,0.99597956147045,0.684976769378409,0.0254804606083781,0.749967983691022,0.0524310332257301,0.452238974161446,0.97425267775543,0.828363727778196,0.378792129456997,0.35206626332365,0.666621837764978,0.166801088489592,0.936346396803856,0.215008618310094,0.230563173769042,0.0609229756519198,0.934719757176936,0.817764771403745,0.321675010025501,0.747268510283902,0.125047894194722,0.256904832087457,0.294180505676195,0.648414246737957,0.0798133986536413,0.32182056712918,0.220606022281572,0.0578886165749282,0.991937222890556,0.584727314999327,0.405735474312678,0.301192183978856,0.902938609942794
4.27,'no ',0,0.302869380451739,0.43142946343869,0.710283149965107,0.858041961910203,0.0191893731243908,0.923178089084104,0.824744320707396,0.847748197382316,0.696735780918971,0.829893501941115,0.523940680315718,0.863727178657427,0.339795847190544,0.560532171977684,0.804454663069919,0.615800843574107,0.244006040738896,0.358394346665591,0.497388323536143,0.0769371814094484,0.140981717966497,0.357434239936993,0.116611684206873,0.802410603035241,0.498723917640746,0.0515002708416432,0.64408915489912,0.276664580684155,0.0474924794398248,0.658951869234443,0.176648346008733,0.27922904281877,0.521574744023383,0.750193240819499,0.195437481859699,0.536384833278134,0.198357993504032,0.39365475717932,0.545499855885282,0.745612462284043,0.574959265766665,0.276673991931602,0.226363732013851,0.224011822370812,0.987839761190116,0.0170658393763006,0.080347147770226,0.0454930793493986,0.0721674801316112,0.222547104582191,0.200866636354476,0.257398372516036,0.827548747649416,0.0743120445404202,0.0282793673686683,0.864374520722777,0.402026400202885,0.552937599364668,0.844746342394501,0.636081217089668,0.522389304358512,0.60376728954725,0.175156824523583,0.289885974489152,0.584792721550912,0.182382063241675,0.793536646757275,0.562022927217185,0.898420305922627,0.65428119758144,0.691196010448039,0.910775281954557,0.846374762244523,0.652520825853571,0.86529768886976,0.202249281806871,0.0950880672316998,0.677774790674448,0.0149887441657484,0.622110752854496,0.573582417797297,0.716384885832667,0.380150160519406,0.647867702646181,0.668386774370447,0.990251539973542,0.722894264617935,0.535069519421086,0.787136626197025,0.173980279592797
6.6,'no ',0,0.422823098953813,0.902343071997166,0.525720607489347,0.095840853638947,0.919337601633742,0.83028915640898,0.129177162190899,0.105856851208955,0.375936501426622,0.0454133744351566,0.730048637837172,0.721660439390689,0.255100711015984,0.855628892313689,0.189531824318692,0.83742049941793,0.85458878101781,0.523477513110265,0.432288619922474,0.0331897204741836,0.234045361401513,0.569902413291857,0.610016184160486,0.262866555014625,0.848918264033273,0.550304420059547,0.797682866221294,0.856262379325926,0.199623862979934,0.0613354244269431,0.967355730943382,0.580360082676634,0.636956065427512,0.93216459848918,0.0139472752343863,0.779154441552237,0.109079852467403,0.110020601423457,0.0222431670408696,0.943347333464772,0.80263356398791,0.0133640670683235,0.718975975876674,0.979043492116034,0.392772474326193,0.732739632716402,0.469004982849583,0.444795729825273,0.0962085500359535,0.825034247944131,0.132139242719859,0.214293102035299,0.326422864338383,0.613119448302314,0.487661317922175,0.898038560524583,0.84442324610427,0.888697765534744,0.964139983989298,0.626179492566735,0.224733314476907,0.992091894615442,0.869330723537132,0.411390740890056,0.223577504977584,0.0123249914031476,0.565292412647977,0.522721794666722,0.463121017673984,0.79228221368976,0.480211454909295,0.128549000946805,0.824661526363343,0.513513257261366,0.086290230974555,0.880157376872376,0.24100793316029,0.847491827094927,0.52964495238848,0.117819892941043,0.4788918485865,0.235089177265763,0.398862866917625,0.187849908368662,0.381683510961011,0.271283123409376,0.94011623132974,0.71031150710769,0.287612669868395,0.713335580192506
3.53,'no ',0,0.591056069592014,0.543871026718989,0.527241100091487,0.201793632237241,0.380190998781472,0.928690668661147,0.685932443710044,0.825831449357793,0.395247075008228,0.953184330603108,0.921783484285697,0.700927128084004,0.276266373461112,0.108140210155398,0.0647256386000663,0.424713732209057,0.996226873714477,0.676557479426265,0.51124975620769,0.599300969624892,0.305078651523218,0.511760635534301,0.77382664452307,0.333410374121740,0.377512675942853,0.652049653697759,0.50490387994796,0.326417086878791,0.20044660824351,0.880329454317689,0.154951096046716,0.133265469223261,0.603098967345431,0.933147453004494,0.0647866560611874,0.808687558630481,0.301010666182265,0.287171938689426,0.757591643603519,0.283482728525996,0.0756977023556828,0.269700778182596,0.68302575359121,0.655613986309618,0.182881545508280,0.955003902316093,0.65981130884029,0.842771945521235,0.818908452987671,0.454330479260534,0.861548092216253,0.0193717784713954,0.165790628641844,0.573043656302616,0.441448189783841,0.462738433387130,0.739796035690233,0.334679930005223,0.637191561982036,0.453439694596455,0.228583225747570,0.338185014436021,0.725010433467105,0.95897047361359,0.581687992671505,0.653774662874639,0.880308148218319,0.470876645762473,0.710696219233796,0.259236246114597,0.974354637786746,0.554840340744704,0.225167033029720,0.540600195294246,0.735447397222742,0.428571947384626,0.981509718112648,0.421748477732763,0.34717971063219,0.940862737596035,0.982135365018621,0.547298053978011,0.667056412436068,0.126932139741257,0.805235928855836,0.329582264181226,0.178530060453340,0.94737571105361,0.644670743029565,0.971952639520168
0.767,'yes',0,0.727036497090012,0.200069157406688,0.424818825209513,0.463380767032504,0.463797313626856,0.82291786186397,0.867781646549702,0.865743314148858,0.89709065342322,0.00189268332906067,0.525310585275292,0.551050152163953,0.466879493324086,0.93753803288564,0.208504542009905,0.240906598046422,0.378410669509321,0.430733586661518,0.68640622892417,0.279166580643505,0.260998574085534,0.709980466635898,0.321757819969207,0.157002446008846,0.849178361240774,0.513247413793579,0.326065196190029,0.942173628136516,0.221315571805462,0.00798233738169074,0.861142730107531,0.533067516051233,0.623029869282618,0.825584018137306,0.379816760309041,0.74052483169362,0.0352209468837827,0.592686659656465,0.129726370098069,0.404376275138929,0.539578304626048,0.0415086578577757,0.853944960515946,0.739560225047171,0.113793292082846,0.223984727868810,0.890410081716254,0.313288563396782,0.006137749645859,0.30601127888076,0.230219841003418,0.845486690290272,0.828527248231694,0.359476581448689,0.402359641622752,0.735533822793514,0.431898837443441,0.487311400473118,0.208708417136222,0.659472407074645,0.99184686737135,0.307231272105128,0.36608319170773,0.618478516349569,0.0947531815618277,0.155409631086513,0.951952129835263,0.191873008850962,0.542810039361939,0.300283472752199,0.872985298279673,0.0698808645829558,0.0633877338841558,0.943243094254285,0.646112965652719,0.86074652383104,0.740523663815111,0.30253808805719,0.98982386640273,0.641826294129714,0.749920667149127,0.555142989614978,0.666272648144513,0.445552327902988,0.528962574433535,0.34229145757854,0.406503642676398,0.283775470918044,0.113855619216338,0.525710688205436
0.5295,'yes',0,0.700048905797303,0.822488715173677,0.0818826362956315,0.267960923025385,0.0727600930258632,0.304543934762478,0.693358567310497,0.148439841344953,0.845557350898162,0.268613509833813,0.810703712515533,0.573277855524793,0.744162360439077,0.898144537350163,0.947596702026203,0.529419933911413,0.226607776014134,0.496334808878601,0.916373484535143,0.763919875957072,0.522716386942193,0.489533508894965,0.272217904916033,0.676968515152112,0.146552682388574,0.418938587652519,0.142043421277776,0.421689158072695,0.612512356368825,0.882666722172871,0.427085440373048,0.705214384011924,0.80867341463454,0.587250920245424,0.0236083108466119,0.165086111286655,0.211298255017027,0.0857048116158694,0.727158135268837,0.470675413496792,0.688139452133328,0.377149640582502,0.549502740381286,0.403340430930257,0.492318731267005,0.991249185753986,0.78370990534313,0.478421951411292,0.680980631848797,0.74746540794149,0.02658960246481,0.291639036731794,0.834783628582954,0.471515922108665,0.588642575079575,0.95594313670881,0.238219333114102,0.0984007115475833,0.994941261829808,0.401510040508583,0.901747575728223,0.81563750631176,0.98088323045522,0.0936351022683084,0.470269880490378,0.257434877799824,0.749195862095803,0.531856586923823,0.156544916331768,0.00260655605234206,0.463684293674305,0.339642578735948,0.225941849406809,0.851119892438874,0.646321652224287,0.537770940223709,0.0434507625177503,0.998450260609388,0.81272956635803,0.447011635871604,0.0372025442775339,0.0933980869594961,0.859455135883763,0.726926646428183,0.235035780351609,0.506324097979814,0.560952937463298,0.159619419602677,0.0557201963383704,0.764612837228924
2.4996,'yes',0,0.320487921591848,0.0608697102870792,0.0656278238166124,0.393438214203343,0.0745744605083019,0.0984945385716856,0.0236126887612045,0.452121713897213,0.172893027774990,0.144250571494922,0.997058497741818,0.724875374464318,0.817833260633051,0.192909366684034,0.079572070389986,0.59719259198755,0.376890312880278,0.623245373833925,0.108038516948000,0.270655322121456,0.219099354697391,0.202417833730578,0.513061927165836,0.513566827168688,0.78701167460531,0.0719650676473975,0.895685065770522,0.563254244625568,0.403700529132038,0.871197966160253,0.453690123977140,0.392096922500059,0.707922013942152,0.088646050542593,0.95991191221401,0.404651201795787,0.923031912418082,0.911343946121633,0.542975282063708,0.258351888740435,0.691534535260871,0.844471987569705,0.645069955149665,0.158461525337771,0.456787576433271,0.688014001119882,0.0607819154392928,0.115265562431887,0.232270349748433,0.158113957615569,0.487996505573392,0.409525697119534,0.497552824905142,0.74909716565162,0.694172034040093,0.915462295059115,0.764190510381013,0.70555102871731,0.286197128938511,0.805259778629988,0.173895305721089,0.316292365081608,0.762107871472836,0.348659448325634,0.672579332487658,0.401610233122483,0.643907704623416,0.0535722896456718,0.0357212165836245,0.0756348548457026,0.849769746651873,0.652089141542092,0.666591105051339,0.539107234450057,0.855486237676814,0.0157151278108358,0.0515133277513087,0.877900110092014,0.92753804801032,0.793796108337119,0.776211632415652,0.989337473642081,0.524459189502522,0.507008690387011,0.976385148474947,0.0774216724094003,0.239782842807472,0.317198633681983,0.885401112958789,0.318449238780886
1.9685,'yes',0,0.858872393611819,0.682113918941468,0.414460256462917,0.616754936985672,0.0596946887671947,0.984223516192287,0.232098684180528,0.298040204215795,0.243596107466146,0.310550683876500,0.900417117634788,0.231556584360078,0.925211190013215,0.548045303206891,0.512541553936899,0.77429056703113,0.155252216383815,0.448458982165903,0.449364578584209,0.632597157964483,0.724184941966087,0.243317990796641,0.432417999953032,0.927750723902136,0.476723666768521,0.403348171850666,0.376000716350973,0.702164192451164,0.572321341605857,0.0157741934526712,0.00323383556678891,0.476242906413972,0.624159089988098,0.387255107518286,0.201588505180553,0.844407505588606,0.852545237867162,0.177162241656333,0.542053311131895,0.964961901074275,0.678838617634028,0.751228384440765,0.709192850627005,0.607004422461614,0.933122948743403,0.785855818539858,0.809387193759903,0.582675314042717,0.146509832004085,0.825305260717869,0.87881642091088,0.119384317891672,0.360461881849915,0.689968884922564,0.911957571748644,0.5350872350391,0.690533068962395,0.0501961652189493,0.724228134378791,0.630702666938305,0.704077062662691,0.484430865151808,0.533578009577468,0.702577961841598,0.601554750232026,0.167191562708467,0.544848179677501,0.849019123008475,0.388033262453973,0.70731902308762,0.192952411714941,0.294527723686770,0.56564064999111,0.780652904883027,0.136699974769726,0.0880468327086419,0.707646927330643,0.0217172359116375,0.732023987919092,0.915041853673756,0.361142027424648,0.410964113427326,0.701387200504541,0.708074259571731,0.81289720046334,0.95119821256958,0.120261830044910,0.177630992606282,0.532661139732227,0.587236787891015
0.714,'no ',0,0.331058120820671,0.96379496064037,0.214331213617697,0.74500656989403,0.276881526457146,0.488053011475131,0.979137568501756,0.363719678018242,0.677042752038687,0.991939947241917,0.090038945665583,0.068254378857091,0.632146809482947,0.521028047427535,0.383133734110743,0.122359513305128,0.518974231556058,0.177069074008614,0.0544864756520838,0.0157225402072072,0.401009210152552,0.484202902298421,0.532550534931943,0.00082976371049881,0.51517050806433,0.70930247567594,0.159283708082512,0.563421962317079,0.477794838137925,0.317869771504775,0.299530577147380,0.0563406520523131,0.598670200211927,0.0703008358832449,0.164513007272035,0.253106392920017,0.862115277443081,0.130697931628674,0.302596951369196,0.225942210061476,0.8715723764617,0.77135155419819,0.97390028880909,0.337652446934953,0.391197580145672,0.242955098859966,0.0393208365421742,0.544287280645221,0.691647884901613,0.217275400878862,0.492571321316063,0.105059523601085,0.873334364732727,0.222494937712327,0.798349661752582,0.191921141697094,0.267359166406095,0.266750897513703,0.575012813787907,0.872866214020178,0.272657325025648,0.150592435384169,0.895312896929681,0.439299325458705,0.584610721562058,0.133961215149611,0.167981803650036,0.50975569919683,0.496695718029514,0.49095280491747,0.305426664417610,0.656828912673518,0.00376463914290071,0.856724896235391,0.226094259414822,0.913490536389872,0.816004270454869,0.55167894763872,0.231659666169435,0.904935968806967,0.993918977910653,0.534554422600195,0.963488626526669,0.052599647315219,0.086204226827249,0.604196703527123,0.0607679409440607,0.203877838794142,0.894698416115716,0.729571924544871
3.35,'yes',0,0.383612710051239,0.61268476000987,0.816464008297771,0.400579592213035,0.329961521085352,0.00269171735271811,0.240807374240831,0.867837122874334,0.160031754989177,0.549912812653929,0.899342708988115,0.940364095848054,0.902230163803324,0.720296085579321,0.194054259220138,0.913582669571042,0.827369292499498,0.357436974532902,0.760490702930838,0.924141287105158,0.757060050265864,0.566637055715546,0.314932209206745,0.84047979535535,0.899837035918608,0.520846880506724,0.265135678695515,0.0348543843720108,0.782124388031662,0.373420249903575,0.959746929816902,0.421410128939897,0.462511213961989,0.68903601099737,0.498951314250007,0.649339052848518,0.43381749978289,0.395946881733835,0.394894839730114,0.501624120399356,0.206231422489509,0.339706744998693,0.794019451132044,0.516870348947123,0.450499576050788,0.800682255532593,0.838606595993042,0.315157207893208,0.919063477776945,0.926770130870864,0.790914901997894,0.124053268460557,0.499057526467368,0.815992197021842,0.537194786826149,0.165853781159967,0.366775437491015,0.782852712087333,0.786322478204966,0.667856928426772,0.325640501687303,0.385672376025468,0.182653498137370,0.559381887782365,0.694272674387321,0.277942280517891,0.946293488377705,0.537912019528449,0.170058349845931,0.197806202806532,0.602382380282506,0.876604943769053,0.736807020613924,0.0615516421385109,0.396668551955372,0.0261884373612702,0.0596246696077287,0.482113145291805,0.558894376270473,0.721268596826121,0.983399451710284,0.346326443133876,0.723490119446069,0.345682666404173,0.0452388809062541,0.872289968421683,0.78522588731721,0.408467083470896,0.608745954930782,0.626303687924519
3.969,'yes',0,0.212401114637032,0.707557492889464,0.643667404307052,0.302719893166795,0.511232418706641,0.698810819303617,0.0712261539883912,0.207799493568018,0.89674415672198,0.673185972264037,0.39401214546524,0.103422340704128,0.502426098566502,0.752185233402997,0.836141456849873,0.0273347883485258,0.546476194867864,0.686833588406444,0.130025490885600,0.477751526515931,0.661050069145858,0.313814834458753,0.241513928864151,0.126401397166774,0.605458231410012,0.35245443158783,0.48799317702651,0.754178249277174,0.194615973159671,0.562019840115681,0.595549468649551,0.409538005245849,0.147947809193283,0.971637094393373,0.196539534023032,0.87977624218911,0.5024432039354,0.494455652777106,0.483900034567341,0.437734748236835,0.957316872896627,0.757359222276136,0.578271698905155,0.354955709539354,0.867729413323104,0.325209190836176,0.677496863994747,0.721460015513003,0.81438777828589,0.734733076067641,0.8215996932704,0.836339244619012,0.99255775148049,0.0964610583614558,0.689978153211996,0.944494776660576,0.597636515041813,0.231344334548339,0.498910837806761,0.834214059868827,0.0203061485663056,0.67619560775347,0.129504673182964,0.27220194414258,0.514820678392425,0.153240293962881,0.953143797814846,0.595221325755119,0.670525158056989,0.30353805818595,0.952211021678522,0.194440240971744,0.0157653018832207,0.00163622060790658,0.248634424060583,0.301971813431010,0.884207069175318,0.0630522619467229,0.100091925589368,0.96781930490397,0.993832730455324,0.606913872994483,0.184779790695757,0.677842284552753,0.107888469239697,0.891586455050856,0.378150183008984,0.827509089140221,0.750178799265996,0.980660608969629
0.624,'yes',0,0.0400554204825312,0.214418212883174,0.153582281898707,0.512169416993856,0.622707520844415,0.222310119774193,0.118120398838073,0.244634894886985,0.56752032507211,0.93956342781894,0.813176225638017,0.404700302518904,0.901965506142005,0.70728401071392,0.107392261736095,0.235981788719073,0.774404731579125,0.603222233476117,0.421585112810135,0.606015256140381,0.432695237919688,0.205483221448958,0.847702789353207,0.806702105794102,0.815059911459684,0.904404891422018,0.0161971247289330,0.346956258174032,0.931987948482856,0.024396886350587,0.723671939456835,0.040783557575196,0.205754312686622,0.952150070108473,0.350208318792284,0.972005854127929,0.127771415049210,0.0342203846666962,0.708669294603169,0.352137725334615,0.6749041096773,0.538783633615822,0.782340828562155,0.0265357615426183,0.457731627160683,0.346015186049044,0.515276097226888,0.552011692197993,0.320003245957196,0.639024986419827,0.0355869096238166,0.0723130223341286,0.856324838707224,0.695870726834983,0.339390888344496,0.645439021289349,0.791327675106004,0.658573859604076,0.0696575059555471,0.82464684988372,0.779566923854873,0.0736225282307714,0.354873159900308,0.375650140456855,0.641616561217234,0.387373818317428,0.585078463656828,0.426266908179969,0.380266507854685,0.619065741077065,0.981893486343324,0.410969368880615,0.0891016363166273,0.446791028603911,0.903770803939551,0.248381415614858,0.0283755385316908,0.424906384665519,0.617299015633762,0.525227795820683,0.0720150759443641,0.711692826356739,0.238013811409473,0.250798135064542,0.725000683218241,0.888884098036215,0.321297664195299,0.76364050549455,0.127888506976888,0.714191120117903
1.37,'yes',0,0.973337363218889,0.351468258304521,0.142099438467994,0.468472117558122,0.687848262256011,0.1005901589524,0.528610199689865,0.113860449055210,0.234733928227797,0.638562348438427,0.167005438823253,0.692244715290144,0.592157166684046,0.350526570808142,0.816819304367527,0.304855325492099,0.369846713263541,0.523675113217905,0.296491249231622,0.667326807510108,0.602141839684919,0.506790821440518,0.384411910781637,0.826426840852946,0.44092421955429,0.977761199465021,0.0081179493572563,0.817540428601205,0.736458208411932,0.981211005011573,0.366772089386359,0.732997701037675,0.954132252838463,0.935259521007538,0.988785907858983,0.640371681423858,0.807708457810804,0.401318376418203,0.606778449378908,0.581779883941635,0.089992529945448,0.703301870729774,0.99872784386389,0.379941191989928,0.677281865151599,0.760547499870881,0.682931798277423,0.667695791227743,0.0512949561234564,0.504948080284521,0.677316351793706,0.711867450969294,0.564180649351329,0.512629369739443,0.329629355110228,0.133482708828524,0.198899842565879,0.376187638379633,0.89586266851984,0.678546715294942,0.365926939761266,0.0416638909373432,0.365869328845292,0.160545807564631,0.26242836820893,0.740929630352184,0.112567968666553,0.468213845277205,0.293193452758715,0.107582272263244,0.083105007885024,0.478060852037743,0.443106482038274,0.353883943520486,0.590415325947106,0.301912646275014,0.185211442876607,0.324687921442091,0.43816339620389,0.220998568227515,0.54504763497971,0.133818309521303,0.176008183974773,0.404061118606478,0.252294849138707,0.879964764462784,0.93518886109814,0.667565795127302,0.95520680095069,0.147184207336977
1.063,'yes',0,0.956794920610264,0.437638618284836,0.967154941055924,0.127348028821871,0.59950778610073,0.287858668714762,0.866111953742802,0.870479852659628,0.368436981458217,0.961355028674006,0.528419485781342,0.451319237239659,0.371767851291224,0.71642671013251,0.621227380819619,0.489384362241253,0.173212425084785,0.35692363162525,0.698696926468983,0.781248798593879,0.437433587387204,0.336611269041896,0.122741713887081,0.633517661364749,0.419561708113179,0.0201689596287906,0.947647598804906,0.256239673355594,0.483574955491349,0.244693513493985,0.391237623989582,0.681437003426254,0.436157688731328,0.775249374331906,0.943885852582753,0.792126377811655,0.0283043247181922,0.850309320958331,0.414684628369287,0.636954922461882,0.0278776856139302,0.0433244863525033,0.377166742458940,0.572808425640687,0.558255868265405,0.7050070266705,0.751708745257929,0.772615336813033,0.71032777032815,0.234543480444700,0.166590386768803,0.380826203851029,0.594212928554043,0.936969135189429,0.130374314263463,0.882045557256788,0.95273188361898,0.24978758324869,0.140634415438399,0.432208485668525,0.346029830863699,0.511819264851511,0.228915174491704,0.796273139305413,0.0366754992865026,0.164077591383830,0.413600696483627,0.612891879398376,0.275805938290432,0.254144554957747,0.348591765854508,0.104014143347740,0.63164829253219,0.227700157323852,0.628780458122492,0.452455953462049,0.792152862297371,0.579060553805903,0.200248337583616,0.887126510962844,0.00933483871631324,0.343797521665692,0.552409091498703,0.23754386883229,0.36269302200526,0.341208489146084,0.579439449124038,0.0723293342161924,0.207869244739413,0.550962327048182
0.98,'no ',0,0.844189795898274,0.971682656323537,0.676898255944252,0.8484976766631,0.659393317997456,0.529881553957239,0.522654935251921,0.886916218558326,0.107717041391879,0.578980960417539,0.386685818666592,0.97966824984178,0.656350693199784,0.252689202316105,0.353785547893494,0.779696442186832,0.128988068085164,0.753280977951363,0.82560859550722,0.234239243669435,0.752318373182788,0.323119046632200,0.355775317642838,0.431626461911947,0.0552399649750441,0.824764015618712,0.962250234559178,0.355079076718539,0.312033754773438,0.47199586359784,0.997237282106653,0.663285537622869,0.834131794283167,0.253131596604362,0.541818200610578,0.653916861861944,0.1974846071098,0.795805743895471,0.907773352460936,0.44685231288895,0.655411813408136,0.312919616000727,0.878221100661904,0.0478746672160923,0.935703813098371,0.315498014446348,0.461670478340238,0.78606479614973,0.583744635106996,0.826749462867156,0.647903683362529,0.728195833507925,0.264724124688655,0.66133935470134,0.509167942684144,0.00604667467996478,0.367474511265755,0.0764991885516793,0.670771172968671,0.827513511991128,0.288747690385208,0.552524529863149,0.911337697412819,0.130202114349231,0.585676402784884,0.652063731802627,0.391793835442513,0.0847506085410714,0.97518734447658,0.736846182029694,0.0130858023185283,0.203093188116327,0.68240294023417,0.280014565447345,0.654682950116694,0.411896748235449,0.73578607919626,0.39393045916222,0.0801276252605021,0.600990963866934,0.870391932548955,0.853558993898332,0.84752875706181,0.244372972520068,0.919980393024161,0.778782059671357,0.348832823103294,0.220765259349719,0.58886316488497,0.983104728162289
4.813,'no ',0,0.042512716492638,0.0972514429595321,0.616643930552527,0.59091865667142,0.66374143701978,0.625223841052502,0.847128212219104,0.503585217520595,0.249319432070479,0.967957695946097,0.199943720828742,0.256745062069967,0.67300685774535,0.844326960621402,0.380095892585814,0.572776513407007,0.9656043977011,0.911536812083796,0.550430767936632,0.0275622226763517,0.96407801983878,0.761252303374931,0.786273516714573,0.147945193108171,0.413860631873831,0.963428892893717,0.223201022483408,0.244386037345976,0.657242677174509,0.201713876798749,0.353438330115750,0.784702808363363,0.401417726418003,0.35993327666074,0.39372447761707,0.908816074486822,0.235021515749395,0.934794993372634,0.397534952498972,0.0652520675212145,0.573564878897741,0.0118124396540225,0.374436445301399,0.324310101801530,0.197310177842155,0.619016768876463,0.60615500016138,0.877495513530448,0.0293697433080524,0.985635437769815,0.99431906058453,0.204867210006341,0.328955636359751,0.613901462638751,0.408125758171082,0.069854624569416,0.886931847548112,0.425982370739803,0.976470773341134,0.507554587675259,0.32652134867385,0.440230960724875,0.470779040828347,0.793301045661792,0.361747910734266,0.639056872809306,0.167170065455139,0.427585094003007,0.682716720271856,0.575739670079201,0.0463319404516369,0.896500781644136,0.120565945282578,0.970512678846717,0.0584580639842898,0.00887446664273739,0.528985466342419,0.904497780837119,0.534060641657561,0.73536670091562,0.236565726343542,0.574122262885794,0.354713900946081,0.954188489587978,0.175405383342877,0.380175873171538,0.744401779491454,0.591019321233034,0.108122457051650,0.53449244890362
1.314,'yes',0,0.486201711464673,0.811925631249323,0.107389583485201,0.276108794845641,0.472292373888195,0.0515516409650445,0.202467994764447,0.255949029698968,0.185461023123935,0.144321345956996,0.319179278099909,0.680317194666713,0.690376333193853,0.704423281131312,0.0888022205326706,0.89317310671322,0.97428823215887,0.409676284762099,0.0524084339849651,0.379795976215973,0.865416511893272,0.540334399323910,0.266000092029572,0.450651380000636,0.819220742443576,0.284226860385388,0.0362520045600832,0.951074892887846,0.712838807608932,0.984229353955016,0.315023496281356,0.671680467668921,0.425350360572338,0.52673470089212,0.170906254323199,0.384128757752478,0.751813291804865,0.835888852365315,0.165871681412682,0.813873959938064,0.335646866587922,0.144161616684869,0.159143802011386,0.903185750124976,0.268569516483694,0.604045647662133,0.249439843930304,0.162151708034799,0.499595950823277,0.859465328976512,0.482113184640184,0.751768011599779,0.908671556040645,0.197790923761204,0.693741153692827,0.0290744954254478,0.216799178393558,0.737971218535677,0.687634109985083,0.537677224026993,0.106754475506023,0.813600566238165,0.388971737120301,0.671050357166678,0.591760684736073,0.150531112449244,0.450008112471551,0.369542218744755,0.237094118259847,0.660501634469256,0.382813671138138,0.775557442102581,0.812040397431701,0.466087709879503,0.178363770712167,0.664025605190545,0.990762330358848,0.321807695552707,0.426488183205947,0.888507008785382,0.919912736862898,0.173821983858943,0.513326540589333,0.349501537857577,0.73386294906959,0.545126263750717,0.210864540887997,0.136167124379426,0.732264414429665,0.233622546307743
