@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@attribute useless65 numeric
@attribute useless66 numeric
@attribute useless67 numeric
@attribute useless68 numeric
@attribute useless69 numeric
@attribute useless70 numeric
@attribute useless71 numeric
@attribute useless72 numeric
@attribute useless73 numeric
@attribute useless74 numeric
@attribute useless75 numeric
@attribute useless76 numeric
@attribute useless77 numeric
@attribute useless78 numeric
@attribute useless79 numeric
@attribute useless80 numeric
@data
3.53,'no ',0,0.788623462896794,0.828151038149372,0.768282762961462,0.858190226601437,0.221869808156043,0.591668644919991,0.674435356399044,0.00759509555064142,0.310908647254109,0.211372287943959,0.155929239233956,0.347963445354253,0.0449816302862018,0.663825707975775,0.204163607908413,0.658517033793032,0.679206804605201,0.27052751253359,0.844956305576488,0.923936544684693,0.816543468507007,0.477893011411652,0.707472565351054,0.435089260339737,0.136007510125637,0.71683274814859,0.323626492172480,0.282940824748948,0.837764623807743,0.823845500824973,0.874368467833847,0.272985468385741,0.82613706192933,0.00552872847765684,0.806588115403429,0.417355653829873,0.819950214587152,0.190145164029673,0.348406484583393,0.917370385723189,0.920214761048555,0.0214531030505896,0.160678768064827,0.430293244076893,0.347583980532363,0.739251207560301,0.915733673842624,0.111416917527094,0.865957668516785,0.752923538442701,0.0248500150628388,0.862981759943068,0.898122410755605,0.933781488332897,0.383463414851576,0.088221889687702,0.568524825153872,0.941447299905121,0.72864356287755,0.0274614989757538,0.608913082163781,0.404093692079186,0.579516001511365,0.439270007424057,0.0541064445860684,0.253283755620942,0.418944026576355,0.131637307815254,0.219079511705786,0.903570042923093,0.677455944940448,0.639135060133412,0.119408928789198,0.90315484511666,0.835825748741627,0.934451468521729,0.539907832862809,0.0110992458648980,0.276277423836291,0.0198384406976402
0.767,'yes',0,0.439876781078056,0.797660963144153,0.233736689900979,0.351462340448052,0.824057108489797,0.7778250426054,0.428113748785108,0.440093256998807,0.156314190942794,0.165760411648080,0.805324250133708,0.497880793176591,0.756507204379886,0.0844130404293537,0.305591457756236,0.125288005685434,0.269421291071922,0.808021178236231,0.322066477965564,0.963709419826046,0.824212934821844,0.59364896104671,0.689368464518338,0.729051692644134,0.0864058977458626,0.756424645427614,0.108028740389273,0.551071554189548,0.173618125496432,0.915135589661077,0.571456405101344,0.0555839713197201,0.67285855091177,0.739192503737286,0.518214101437479,0.777860975824296,0.606118878582492,0.220250377664343,0.77891139825806,0.132962176576257,0.600905670318753,0.585300245322287,0.18857508036308,0.513756557367742,0.572832474019378,0.706179080531001,0.206436331383884,0.416654520668089,0.532950446009636,0.821085706586018,0.90582181350328,0.964502682210878,0.105958371888846,0.584612057777122,0.786582687869668,0.598778378916904,0.721838683821261,0.244169018464163,0.260236356873065,0.0285622163210064,0.300945791881531,0.214732761960477,0.156819255789742,0.240872479276732,0.203341515734792,0.783283640863374,0.503500552847981,0.926198363304138,0.326179908588529,0.781128845177591,0.505524361506104,0.298664423637092,0.698139890795574,0.891149319475517,0.656223212601617,0.0709138284437358,0.0673947245813906,0.394319538027048,0.83496611751616,0.593182053416967
0.5295,'yes',0,0.0563349502626806,0.697931666392833,0.88460485683754,0.298876557266340,0.899527675937861,0.747099583270028,0.470621204003692,0.900151649024338,0.458372002700344,0.99288816167973,0.310586222913116,0.108149638399482,0.162571071181446,0.109627499943599,0.63600296061486,0.99042068514973,0.401411584578454,0.299688960891217,0.429368257522583,0.262943069217727,0.0274196029640734,0.959597822278738,0.628325670491904,0.877844484522939,0.272855436662212,0.510022979229689,0.327431981451809,0.288307175273076,0.763540652347729,0.592883691191673,0.101639308966696,0.313332217046991,0.475893380353227,0.515140467323363,0.660627942532301,0.6517842146568,0.958409542916343,0.947656664066017,0.477031892631203,0.405302024679258,0.949589306954294,0.855799280339852,0.945546788861975,0.161510102683678,0.539862884441391,0.450938261346892,0.865913736401126,0.644472408574075,0.423194321105257,0.0292703879531473,0.934796943794936,0.0736128175631166,0.166129453573376,0.218585656723008,0.411015420686454,0.997755707940087,0.832447450840846,0.410179670667276,0.112299986649305,0.670644639059901,0.524498639628291,0.852296837139875,0.603428192669526,0.638406939804554,0.0525943990796804,0.355889160651714,0.93946861475706,0.371927956817672,0.435329528991133,0.322436607908458,0.280760844238102,0.846762561239302,0.96819024067372,0.167101003695279,0.987066678702831,0.983547365991399,0.805033676326275,0.586747464723885,0.719013527501374,0.778066493337974
2.4996,'yes',0,0.623983291909099,0.777058167848736,0.0426068503875285,0.9109128608834,0.55922587076202,0.538343586493284,0.95994814625010,0.660052657825872,0.567950513446704,0.263548243325204,0.417790778214112,0.828498433809727,0.45728196692653,0.893283577403054,0.131380167091265,0.631224933313206,0.239704129751772,0.14213215559721,0.701158043462783,0.88417904661037,0.762220757547766,0.613977600587532,0.745066484669223,0.592899784212932,0.205254778033122,0.65175403887406,0.489103451836854,0.820375050185248,0.450722448760644,0.110992661910132,0.790167564060539,0.7272070243489,0.0362841056194156,0.82307988544926,0.742044364567846,0.989316822495311,0.0325572337023914,0.551142822718248,0.680614150129259,0.97098814160563,0.907242354471236,0.674459139583632,0.699894019635394,0.0373269508127123,0.193816781509668,0.188991521950811,0.601860483875498,0.536926234606653,0.373127858387306,0.656329955207184,0.932240922236815,0.654184280196205,0.268462227191776,0.182852419326082,0.96186879859306,0.777632708661258,0.210503264563158,0.889421507017687,0.642943779239431,0.964354170486331,0.972994240932167,0.0466355301905423,0.258103062864393,0.345065572066233,0.891644153743982,0.0887344111688435,0.706789094489068,0.917846423340961,0.936039730207995,0.316914294380695,0.0686250405851752,0.654818723211065,0.523737290408462,0.308380935108289,0.562400705181062,0.686589884571731,0.700570585206151,0.470244779251516,0.176586156710982,0.235533897066489
1.9685,'yes',0,0.259494700003415,0.331777364015579,0.782121368451044,0.212667431915179,0.452651381259784,0.648455800954252,0.373153924476355,0.662532498128712,0.0982321561314166,0.342295969137922,0.842196771409363,0.583735339576378,0.846746686613187,0.471072431886569,0.128980180714279,0.877299584215507,0.369037110824138,0.685297296615317,0.397632265929133,0.0580656421370804,0.219547569751740,0.667655659839511,0.552954005543143,0.492529211100191,0.280843721004203,0.762998342048377,0.00865594926290214,0.362881814595312,0.159175435546786,0.281126063782722,0.791297900723293,0.624317369190976,0.348441106732935,0.832541011972353,0.266491227084771,0.82434567506425,0.691191540798172,0.834929965203628,0.368830422870815,0.718136285198852,0.337854955345392,0.150761891389266,0.669908717041835,0.901584733044729,0.788855282589793,0.55123920715414,0.95332897361368,0.171162569662556,0.54183140466921,0.54293116601184,0.847561215981841,0.314876415068284,0.320804533781484,0.20818361453712,0.911959849530831,0.130094890017062,0.713014143286273,0.497956237988546,0.392640676582232,0.797980432398617,0.949203632306308,0.690380174200982,0.53685309458524,0.0805134333204478,0.648462237790227,0.287102038040757,0.943636601092294,0.617329377448186,0.793584872270003,0.129598093917593,0.53023404115811,0.177244354737923,0.0607873345725238,0.942405783338472,0.258895769249648,0.989649341674522,0.305191353429109,0.591283625690266,0.112830915953964,0.28667795821093
0.714,'no ',0,0.896626887377352,0.799627601867542,0.682072646915913,0.187065579462796,0.0362402349710464,0.757641765056178,0.474198018899187,0.747870160266757,0.134494756581262,0.229286085348576,0.995950956596062,0.102397033479065,0.153189392993227,0.54397657723166,0.601461786078289,0.875407905783504,0.305808892007917,0.0363055472262204,0.699826837750152,0.633977819699794,0.640690313884988,0.450817289529368,0.494506637798622,0.555547400843352,0.346588972024620,0.500602292362601,0.981895180651918,0.138187589356676,0.435172398108989,0.607049630722031,0.250304489396513,0.479510453995317,0.453597158426419,0.0970253499690443,0.165409307461232,0.130622807657346,0.0125966062769294,0.123566301539540,0.211174064781517,0.257362813921645,0.713402138790116,0.211802238598466,0.70224320446141,0.00362306111492217,0.349335202947259,0.662488909903914,0.95316283358261,0.116316620726138,0.340655861422420,0.853658495703712,0.564660155214369,0.207945620175451,0.87521498161368,0.65862567233853,0.265360610559583,0.0628835104871541,0.592675555963069,0.864652181277052,0.805657542077824,0.505807665642351,0.524050307227299,0.0152753263246268,0.692973576486111,0.416437980020419,0.123524498427287,0.83553539821878,0.905974300811067,0.578934838762507,0.46502174064517,0.835898474557325,0.561930596362799,0.611400821944699,0.829277104930952,0.73247724887915,0.530710242688656,0.335795348510146,0.482557709096,0.356556820916012,0.571080962195992,0.173212932189927
3.35,'yes',0,0.620986624853685,0.418459138367325,0.550197255099192,0.807821650058031,0.373838754603639,0.784860628657043,0.801501967012882,0.344034295296296,0.212528341915458,0.602797195781022,0.612968917237595,0.322104771854356,0.204514974262565,0.397407627198845,0.87516100727953,0.967901370720938,0.917914537945762,0.725694386754185,0.833981898846105,0.349130638875067,0.902310993289575,0.0871038117911667,0.619550924282521,0.129431952722371,0.732619977090508,0.841631504939869,0.0638065575622022,0.902497832663357,0.905284801730886,0.810976471286267,0.711146581918001,0.331409644335508,0.510913697537035,0.590120315318927,0.0787165437359363,0.0897435524966568,0.915374141884968,0.23767995974049,0.107283493271098,0.492233672877774,0.620632619829848,0.930543767986819,0.936339521082118,0.438669963972643,0.50061768386513,0.132842768682167,0.0310479148756713,0.790810282574967,0.912511537550017,0.169028957374394,0.506788447033614,0.10877280915156,0.292319451458752,0.0445978029165417,0.374966808827594,0.659713142551482,0.0654714999254793,0.208275194047019,0.807847422780469,0.602930672466755,0.151397526962683,0.0753276413306594,0.59798681596294,0.150877092033625,0.892597995698452,0.492759274784476,0.893807091517374,0.235226009506732,0.324306964641437,0.766050488920882,0.964363465551287,0.8295252348762,0.0759245697408915,0.734905526507646,0.353257229784504,0.886059351498261,0.135630049509928,0.705394466407597,0.408063560258597,0.475935932714492
3.969,'yes',0,0.664099590620026,0.0373455302324146,0.684109375113621,0.585606692126021,0.573992543620989,0.0979239239823073,0.760499962605536,0.88824735302478,0.395090801408514,0.413798354798928,0.888363861711696,0.686196393799037,0.127293098019436,0.883998465491459,0.95514722331427,0.700272645568475,0.704735393170267,0.518504153238609,0.170346937142313,0.330854204948992,0.330473516602069,0.95544367027469,0.436314753489569,0.408401067834347,0.884953330038115,0.243766646133736,0.172742968657985,0.819762217346579,0.383210167055950,0.356594498502091,0.111798987258226,0.454805956454948,0.137184401508421,0.218500311020762,0.930545151932165,0.968184832017869,0.143633085303009,0.891027525998652,0.246411107480526,0.89252434624359,0.679060488706455,0.422304714564234,0.100303157931194,0.0386461128946394,0.391461104620248,0.497756024356931,0.99364861031063,0.473201638786122,0.486741431523114,0.333112295717001,0.391762507846579,0.0554852653294802,0.486746112117544,0.739898345666006,0.143033560132608,0.780662830919027,0.818309045163915,0.00178427645005286,0.226750844391063,0.803163992008194,0.461938464781269,0.232569355284795,0.949303642613813,0.939042060170323,0.665982824750245,0.706513624172658,0.524411017773673,0.62031826400198,0.107006211997941,0.431402410380542,0.72636488918215,0.800849531777203,0.729463068302721,0.0197430672124028,0.394919594051316,0.81808635336347,0.309918495826423,0.810780486557633,0.95379801094532,0.884022923419252
0.624,'yes',0,0.297687587793916,0.913244930794463,0.652179288910702,0.254477974958718,0.084678418468684,0.446020614821464,0.428500634152442,0.107228261884302,0.0207581203430891,0.769366402877495,0.852950463071465,0.293858680641279,0.640661825891584,0.760699077276513,0.250894599827006,0.234666232252494,0.865450733341277,0.146585301030427,0.149844089290127,0.182726394850761,0.77621441357769,0.814961401280016,0.459986530244350,0.155221988447011,0.754033872392029,0.732149283634499,0.36210450110957,0.966608950868249,0.0182734723202884,0.158473959425464,0.166056618560106,0.547475456958637,0.43054942204617,0.25406945659779,0.936613726429641,0.766582516022027,0.698717638384551,0.90189105947502,0.101529502309859,0.0113764812704176,0.523796517634764,0.0727730304934084,0.524211136624217,0.98038596357219,0.233492514584213,0.417839887784794,0.997271016705781,0.427759279962629,0.368879346409813,0.674469096353278,0.944778365083039,0.731530711520463,0.129287921823561,0.0685744320508093,0.0241627304349095,0.52439065859653,0.450855195755139,0.0382552042137831,0.0877674268558621,0.537479074439034,0.0415141324046999,0.603298831032589,0.258766159182414,0.193037444027141,0.64281678921543,0.414503802312538,0.356481014518067,0.880747922230512,0.632023122860119,0.0511561550665647,0.180734562221915,0.20073921745643,0.288962626829743,0.218181118834764,0.0857804554980248,0.419569289544597,0.254513352410868,0.772278771968558,0.0360642734449357,0.480422383407131
1.37,'yes',0,0.87801777641289,0.8864256341476,0.166698855115101,0.0397430756129324,0.357079504290596,0.61192279891111,0.19615978281945,0.89930074242875,0.265654174843803,0.0762831419706345,0.313194141956046,0.393975151469931,0.466169351013377,0.502135115675628,0.145432711811736,0.0620464347302914,0.174276704201475,0.559295965591446,0.418331898516044,0.902630563825369,0.888144637923688,0.281389575917274,0.773776282789186,0.95614217594266,0.942720988532528,0.107814847724512,0.0623623691499233,0.519933971809223,0.338505012681708,0.0991586747113615,0.461108007002622,0.658129520015791,0.694487052969635,0.4514628094621,0.0829573043156415,0.293011088855565,0.996551202377304,0.0543428966775537,0.857971777906641,0.76645659818314,0.393513334915042,0.282177855726331,0.945363871986046,0.558220388600603,0.277246623067185,0.455768684623763,0.954087152844295,0.279539392096922,0.326201645424590,0.226946786278859,0.211411531781778,0.918281201040372,0.69668963807635,0.068931702291593,0.262222142424434,0.280381440883502,0.671503669349477,0.296134326606989,0.92888451879844,0.5620070269797,0.00974531169049442,0.425727775553241,0.964234640356153,0.448459630599245,0.828562423121184,0.344062949996442,0.616655887337402,0.786823800299317,0.789520472288132,0.795118177309632,0.516557385213673,0.61544274748303,0.0144464303739369,0.377506567165256,0.680353405652568,0.758925451897085,0.0543840480968356,0.0435858620330691,0.414812296396121,0.157641491387039
1.063,'yes',0,0.842898682458326,0.489292349200696,0.887390146031976,0.481025191955268,0.673706313129514,0.743112955242395,0.492607833119109,0.0293750707060099,0.437258056364954,0.406565276440233,0.715403816429898,0.721350177656859,0.89310010499321,0.979269167175516,0.668218157719821,0.552459940779954,0.103787100408226,0.129555528750643,0.00472373445518315,0.655856978846714,0.039695659885183,0.895580038195476,0.0638454391155392,0.906226059887558,0.092096789740026,0.453839220339432,0.380902114324272,0.549391596810892,0.981227230513468,0.733753606909886,0.276193714002147,0.613633057335392,0.282220765249804,0.89829802303575,0.312643187586218,0.254809038015082,0.312541374005377,0.0882917519193143,0.304660051362589,0.511171738384292,0.858130226377398,0.558137748623267,0.207647060276940,0.152846428100020,0.86689606262371,0.212940498953685,0.680601557483897,0.157980128889903,0.319543683202937,0.626368065131828,0.410609162878245,0.615498387487605,0.847185437800363,0.306346436729655,0.456718873232603,0.442926916759461,0.307218092726544,0.502840916626155,0.212571079609916,0.43742148950696,0.0444635027088225,0.564724591560662,0.888242677319795,0.526270235190168,0.415653261356056,0.517509044613689,0.427333548665047,0.635179595090449,0.635332776932046,0.82300886255689,0.879134367918596,0.347094709984958,0.626884376630187,0.240143449278548,0.403769397409633,0.732640113448724,0.555439538322389,0.94606988877058,0.569613222731277,0.0538281037006527
0.98,'no ',0,0.0294022529851645,0.0413290048018098,0.672867859713733,0.0617160303518176,0.548697211779654,0.407493761274964,0.493068201001734,0.618232489563525,0.495101660955697,0.225642793811858,0.219372876919806,0.72136530536227,0.602313584648073,0.833649566862732,0.830622468842193,0.964716939954087,0.773460001219064,0.650777242612094,0.478994027711451,0.0661042062565684,0.511834481032565,0.100172422826290,0.600887654116377,0.00180231919512153,0.968240346526727,0.772475661942735,0.784064072184265,0.504827482858673,0.220353537704796,0.0788152103777975,0.405799370491877,0.79559437581338,0.80832751095295,0.674857041798532,0.432433139299974,0.102529884781688,0.858742141863331,0.865980949485675,0.289175867568702,0.187882141442969,0.237592470133677,0.918425703421235,0.888140513794497,0.493329195072874,0.249213346745819,0.163204065989703,0.356825948925689,0.876327953999862,0.896973303286359,0.671849549515173,0.97222535777837,0.23672553896904,0.273559771245345,0.257035569287837,0.67968949303031,0.120000435505062,0.306004149606451,0.689956496469676,0.493901810375974,0.931064702803269,0.014442557701841,0.137785711325705,0.064445203403011,0.627165043493733,0.538093707989901,0.0954968617297709,0.892737043555826,0.783210239373147,0.85736673232168,0.499382957816124,0.197125305887312,0.667880141409114,0.925192493246868,0.0946126440539956,0.0931213193107396,0.807770451065153,0.965467686532065,0.437888680491596,0.045086391735822,0.208658274030313
4.813,'no ',0,0.84120531566441,0.0910246595740318,0.385960982413962,0.85470711439848,0.93417977890931,0.68217320018448,0.228435213677585,0.871535557089373,0.393740082159638,0.310701395384967,0.0564818847924471,0.602564721601084,0.936009047320113,0.926125421654433,0.136388764716685,0.83896937314421,0.264423118671402,0.30371375172399,0.824432202847674,0.67270911554806,0.739481193944812,0.970150238834321,0.148351448122412,0.00133306090719998,0.919229300692677,0.849045823561028,0.488292187685147,0.999997925478965,0.233245596522465,0.321692986879498,0.0384187311865389,0.883992715505883,0.61585635971278,0.0772733772173524,0.446901781251654,0.315900208195671,0.173006926197559,0.410962482914329,0.910718750907108,0.153306893073022,0.160614683525637,0.662813953589648,0.470470388885587,0.729648468550295,0.0273603803943843,0.444954190636054,0.242449458921328,0.543000771198422,0.133500557625666,0.522670694859698,0.89503906504251,0.577867195941508,0.181565142702311,0.0512991077266634,0.288178762653843,0.771996630821377,0.562027229461819,0.74194183992222,0.774477116763592,0.158605657750741,0.467040623305365,0.448626012308523,0.0432651413138956,0.144532723352313,0.501004189252853,0.798818548908457,0.590017060516402,0.90005764644593,0.150857189903036,0.00526895490474999,0.506345638772473,0.508250183425844,0.30517530743964,0.615015425952151,0.171882454305887,0.80766818462871,0.668064220342785,0.799134187400341,0.338246445404366,0.421990905655548
1.314,'yes',0,0.43275614338927,0.519598980201408,0.341848019044846,0.109902914613485,0.930396044626832,0.29015110200271,0.650749121559784,0.61045342264697,0.785877298563719,0.967906759586185,0.124361674068496,0.464972506975755,0.509315398521721,0.295250591123477,0.80930990842171,0.825511296046898,0.253185089910403,0.0097311744466424,0.86697759735398,0.428936421871185,0.817714530276135,0.461175963049755,0.764862627955154,0.856052077142522,0.231800563167781,0.308010813081637,0.593715243740007,0.396528083365411,0.854606434702873,0.577767815208063,0.799015840515494,0.322098603704944,0.639203389640898,0.525495602982119,0.692815390881151,0.0174888111650944,0.384644242702052,0.0332865582313389,0.467579292831942,0.839911322109401,0.446159533690661,0.539170478004962,0.213534309528768,0.0552888072561473,0.439765599789098,0.778666588943452,0.928375961259007,0.938145412830636,0.873129063751549,0.803041609935462,0.145085450029001,0.289219612488523,0.589227034477517,0.679598352173343,0.256409572670236,0.0921340768691152,0.620826709317043,0.907593115698546,0.486318808514625,0.532935756724328,0.314587543020025,0.485503311036155,0.407472104765475,0.207319894805551,0.859638778259978,0.0794180138036609,0.653645000420511,0.727162081515417,0.237153922440484,0.423935484373942,0.86238308576867,0.271309480303898,0.992541982559487,0.325273637427017,0.411476399749517,0.260809593135491,0.412828158354387,0.503469521179795,0.480883248150349,0.820129899075255
1.159,'yes',0,0.427024266216904,0.155569059308618,0.153722757473588,0.368389569222927,0.099487068131566,0.185769698349759,0.405324520543218,0.0778613316360861,0.306076171807945,0.0563662964850664,0.535925003467128,0.153872291091830,0.789653583429754,0.155038057593629,0.321029159706086,0.218384081264958,0.257833572337404,0.615738841472194,0.570474850246683,0.472936086822301,0.306853364920244,0.684447084087878,0.269812241196632,0.880125949159265,0.19341700267978,0.313922603381798,0.638621580554172,0.833447550423443,0.499996948754415,0.848795749712735,0.174002231331542,0.999385695904493,0.607290943386033,0.159763304516673,0.363512037787586,0.148517444962636,0.880409396253526,0.143067489843816,0.404744899366051,0.411482067080215,0.088265978032723,0.253380189649761,0.279141685226932,0.33015848021023,0.238456375198439,0.47461140435189,0.214107899693772,0.334720050683245,0.879944463260472,0.284106851788238,0.841726987157017,0.929374452214688,0.508665558183566,0.480150492396206,0.81720086466521,0.546916348859668,0.324391237692907,0.760568824596703,0.803015738725662,0.182331760879606,0.861797272926196,0.448113927384838,0.0791938577312976,0.481382881989703,0.986789979506284,0.584644173504785,0.220545010641217,0.369312555529177,0.797878303797916,0.374868592713028,0.0116299143992364,0.969239329919219,0.89161309460178,0.382454121951014,0.521755522349849,0.860753224464133,0.00750951189547777,0.843388452427462,0.435796209843829,0.807131542358547
3,'yes',0,0.118211776716635,0.0857666826341301,0.854905781103298,0.214253040729091,0.260519383708015,0.574636005330831,0.889720882754773,0.121339795412496,0.418056045891717,0.144039482343942,0.436905635520816,0.876006066333503,0.331984440330416,0.95004938612692,0.89711734908633,0.439247996313497,0.205129212467,0.280188996111974,0.661988692823797,0.351896942127496,0.892033834708855,0.356638173339888,0.999017329420894,0.542558663524687,0.443724439479411,0.888191174017265,0.498911829898134,0.441946200327948,0.852350673638284,0.580107510322705,0.338308478938416,0.315340368309990,0.0252913187723607,0.93116636783816,0.849523724755272,0.598133465042338,0.849665983580053,0.606422432465479,0.709504007361829,0.126902115996927,0.505586687475443,0.226248404942453,0.0854281291831285,0.286319977371022,0.615362849086523,0.661906123161316,0.721473207930103,0.614983561681584,0.772912062006071,0.443562171189114,0.245158064644784,0.997800311772153,0.158078206935897,0.726725604152307,0.476282966090366,0.239953936077654,0.85307197459042,0.274065435631201,0.225980877876282,0.796558051370084,0.326575801009312,0.0896860843058676,0.315160910831764,0.237278267508373,0.63678343500942,0.704089532839134,0.18508680886589,0.00459944875910878,0.0223855837248266,0.828029669355601,0.250666863052174,0.592431613709778,0.690038492903113,0.914506242377684,0.537387368502095,0.346257906639948,0.897261453326792,0.918374752392992,0.297610404668376,0.424642079742625
6.7,'no ',0,0.88318517524749,0.374356502434239,0.662431307369843,0.105346314841881,0.509634268702939,0.789386694086716,0.0987883161287755,0.463565883226693,0.404079274507239,0.709284810582176,0.627602809574455,0.0774499932304025,0.185437394073233,0.570323060033843,0.573063788702711,0.572017220547423,0.750340857775882,0.737586073344573,0.222249899758026,0.701527118915692,0.682642869884148,0.64093352900818,0.464913423871621,0.544037668965757,0.161216745851561,0.380348131759092,0.313910183263943,0.84231515461579,0.550978190032765,0.895985418464988,0.309306454146281,0.643900278257206,0.650441299192607,0.567242231918499,0.834418046521023,0.438356423284858,0.467726443428546,0.968892508884892,0.863031127024442,0.424937858944759,0.203839255031198,0.900333293713629,0.832601253176108,0.940291641978547,0.510908706812188,0.242192432982847,0.974088549148291,0.471499058417976,0.309574256185442,0.105694253463298,0.904089889023453,0.90260466071777,0.35202861437574,0.368663348257542,0.471628203056753,0.696616295259446,0.130154498619959,0.768043112941086,0.868595869280398,0.166983086848632,0.164911531843245,0.609814538853243,0.907962296390906,0.556611276231706,0.205358769744635,0.483759541762993,0.158181714359671,0.97308174171485,0.932882195804268,0.524217877304181,0.606487141223624,0.291854415554553,0.367809634422883,0.255935911787674,0.550491824513301,0.968057319521904,0.0486566245090216,0.606776853324845,0.348164387745783,0.0623359601013362
1.489,'yes',0,0.493876891210675,0.683554573217407,0.430581684689969,0.751465034438297,0.707556184148416,0.0131731766741723,0.595085670007393,0.95144993904978,0.239918402628973,0.637252406682819,0.182567322161049,0.607724408619106,0.935140174813569,0.313812808599323,0.73588025290519,0.0650573137681931,0.361541480990127,0.493087726878002,0.264602457173169,0.160692394245416,0.247681197943166,0.738048034720123,0.423952676123008,0.0328088097739965,0.589664329774678,0.180234370986000,0.708699943730608,0.197007359471172,0.0320692169480026,0.741198814241216,0.34885779209435,0.710849024821073,0.586780561832711,0.0454370458610356,0.675606035860255,0.0439513572491705,0.438081095227972,0.575127896619961,0.34983234340325,0.159048705827445,0.64729145145975,0.129530622623861,0.472783780191094,0.0211549871601164,0.201100511476398,0.864063890185207,0.82451369939372,0.639336152235046,0.993789496365935,0.960568558657542,0.508674131473526,0.389800039818510,0.764247522456571,0.529330780729651,0.749116090359166,0.382713887374848,0.158689029980451,0.960236441111192,0.684017521096393,0.835653332993388,0.943747109966353,0.218013318255544,0.432073500938714,0.189196676015854,0.292861360358074,0.926415845751762,0.374634756473824,0.0275823981501162,0.575732284691185,0.179347699973732,0.124735805904493,0.521245572250336,0.567277886904776,0.224763884674758,0.0206322674639523,0.219182575820014,0.426615666365251,0.675425915513188,0.691709137288854,0.244689926505089
2.625,'yes',0,0.39835532894358,0.594964936375618,0.87383872596547,0.428998082643375,0.504333187127486,0.152879125438631,0.547505059512332,0.278148766141385,0.813282538903877,0.934129389934242,0.132365978555754,0.91812748182565,0.392353440402076,0.120514528360218,0.361420286120847,0.87267153034918,0.507065453799441,0.87100909720175,0.865519772516564,0.029135717311874,0.584406484849751,0.4509797769133,0.0124481979291886,0.779127149609849,0.649160072440282,0.0686732111498713,0.807746569626033,0.693792124046013,0.767724830424413,0.475975249893963,0.620782476849854,0.84195818239823,0.599363420857117,0.67451676283963,0.702339494368061,0.221621815348044,0.455219354480505,0.496336955577135,0.0365931601263583,0.478637631516904,0.0960943326354027,0.910121211083606,0.98257931531407,0.704228620510548,0.472949635004625,0.476730560418218,0.119251449825242,0.668722290545702,0.564353439956903,0.451778485206887,0.590050948783755,0.72015823982656,0.339250163175166,0.363814532756805,0.566792363068089,0.263171472586691,0.156711932737380,0.838886149926111,0.198428111383691,0.755964757641777,0.917843849398196,0.0992076937109232,0.0500213501509279,0.650591544341296,0.419385347282514,0.724972753319889,0.624080137349665,0.0501655130647123,0.14113467046991,0.792767501436174,0.453188051003963,0.981371302856132,0.521081794286147,0.837628295645118,0.0681781119201332,0.188436467899010,0.9829024116043,0.751247992971912,0.430989094078541,0.448469141265377
